#				Salinity #242, -7.7(0)
#Record	Time tag (Gmt)	AirSaturation(%)	Temperature(Deg.C)	Salinity(PSU)
137	2013-06-08T11:11:38Z	56.335	7.358	25.004
138	2013-06-08T11:41:38Z	57.558	7.373	24.993
139	2013-06-08T12:11:38Z	57.575	7.376	24.999
140	2013-06-08T12:41:38Z	56.439	7.385	25.060
141	2013-06-08T13:11:38Z	58.606	7.397	24.955
142	2013-06-08T13:41:38Z	61.256	7.437	24.866
143	2013-06-08T14:11:38Z	63.436	7.475	24.863
144	2013-06-08T14:41:38Z	65.313	7.519	24.780
145	2013-06-08T15:11:38Z	64.506	7.503	24.799
146	2013-06-08T15:41:38Z	61.578	7.475	24.873
147	2013-06-08T16:11:38Z	60.835	7.466	24.834
148	2013-06-08T16:41:38Z	62.098	7.452	24.872
149	2013-06-08T17:11:38Z	58.811	7.426	24.955
150	2013-06-08T17:41:38Z	57.589	7.408	24.870
151	2013-06-08T18:11:38Z	58.596	7.414	24.995
152	2013-06-08T18:41:38Z	57.210	7.404	25.026
153	2013-06-08T19:11:38Z	54.492	7.425	25.011
154	2013-06-08T19:41:38Z	54.313	7.422	25.084
155	2013-06-08T20:11:38Z	49.807	7.407	25.169
156	2013-06-08T20:41:38Z	51.334	7.410	25.240
157	2013-06-08T21:11:38Z	45.648	7.328	25.267
158	2013-06-08T21:41:38Z	46.306	7.335	25.195
159	2013-06-08T22:11:38Z	46.250	7.371	25.288
160	2013-06-08T22:41:38Z	47.441	7.407	25.410
161	2013-06-08T23:11:38Z	45.873	7.440	25.375
162	2013-06-08T23:41:38Z	46.461	7.436	25.359
163	2013-06-09T00:11:38Z	46.531	7.423	25.242
164	2013-06-09T00:41:38Z	49.140	7.403	25.190
165	2013-06-09T01:11:38Z	50.627	7.416	25.128
166	2013-06-09T01:41:38Z	57.512	7.435	24.988
167	2013-06-09T02:11:38Z	62.034	7.591	24.814
168	2013-06-09T02:41:38Z	62.528	7.639	24.774
169	2013-06-09T03:11:38Z	62.819	7.630	24.746
170	2013-06-09T03:41:38Z	64.455	7.718	24.691
171	2013-06-09T04:11:38Z	63.764	7.674	24.675
172	2013-06-09T04:41:38Z	60.513	7.600	24.805
173	2013-06-09T05:11:38Z	59.594	7.526	24.871
174	2013-06-09T05:41:38Z	53.362	7.374	25.052
175	2013-06-09T06:11:38Z	56.815	7.372	25.033
176	2013-06-09T06:41:38Z	52.661	7.402	25.123
177	2013-06-09T07:11:38Z	48.650	7.436	25.184
178	2013-06-09T07:41:38Z	50.500	7.484	25.080
179	2013-06-09T08:11:38Z	52.134	7.632	25.089
180	2013-06-09T08:41:38Z	51.557	7.650	25.089
181	2013-06-09T09:11:38Z	51.042	7.577	25.107
182	2013-06-09T09:41:38Z	50.724	7.595	25.141
183	2013-06-09T10:11:38Z	55.974	7.612	24.980
184	2013-06-09T10:41:38Z	57.137	7.641	24.947
185	2013-06-09T11:11:38Z	54.425	7.537	24.996
186	2013-06-09T11:41:38Z	51.392	7.519	25.106
187	2013-06-09T12:11:38Z	51.906	7.511	25.118
188	2013-06-09T12:41:38Z	52.012	7.510	25.127
189	2013-06-09T13:11:38Z	52.181	7.530	25.170
190	2013-06-09T13:41:38Z	52.236	7.522	25.196
191	2013-06-09T14:11:38Z	51.997	7.536	25.197
192	2013-06-09T14:41:38Z	51.837	7.549	24.989
193	2013-06-09T15:11:38Z	54.313	7.531	24.965
194	2013-06-09T15:41:38Z	56.779	7.510	24.934
195	2013-06-09T16:11:38Z	57.264	7.514	24.897
196	2013-06-09T16:41:38Z	53.815	7.502	24.950
197	2013-06-09T17:11:38Z	50.929	7.565	25.135
198	2013-06-09T17:41:38Z	51.305	7.627	25.130
199	2013-06-09T18:11:38Z	50.509	7.599	25.229
200	2013-06-09T18:41:38Z	47.938	7.579	25.333
201	2013-06-09T19:11:38Z	46.588	7.542	25.284
202	2013-06-09T19:41:38Z	49.741	7.625	25.279
203	2013-06-09T20:11:38Z	47.537	7.644	25.222
204	2013-06-09T20:41:38Z	49.912	7.651	25.129
205	2013-06-09T21:11:38Z	49.681	7.635	25.170
206	2013-06-09T21:41:38Z	51.347	7.604	25.114
207	2013-06-09T22:11:38Z	50.435	7.604	25.173
208	2013-06-09T22:41:38Z	48.205	7.564	25.270
209	2013-06-09T23:11:38Z	44.639	7.499	25.385
210	2013-06-09T23:41:38Z	44.857	7.508	25.134
211	2013-06-10T00:11:38Z	44.322	7.479	25.251
212	2013-06-10T00:41:38Z	42.731	7.418	25.390
213	2013-06-10T01:11:38Z	46.463	7.504	25.244
214	2013-06-10T01:41:38Z	45.307	7.463	25.315
215	2013-06-10T02:11:38Z	45.774	7.486	25.186
216	2013-06-10T02:41:38Z	47.062	7.499	25.264
217	2013-06-10T03:11:38Z	47.512	7.518	25.201
218	2013-06-10T03:41:38Z	50.295	7.552	25.117
219	2013-06-10T04:11:38Z	51.128	7.566	25.136
220	2013-06-10T04:41:38Z	53.370	7.581	25.033
221	2013-06-10T05:11:38Z	55.329	7.581	24.985
222	2013-06-10T05:41:38Z	54.549	7.586	25.010
223	2013-06-10T06:11:38Z	53.204	7.587	24.985
224	2013-06-10T06:41:38Z	52.269	7.587	24.981
225	2013-06-10T07:11:38Z	50.123	7.568	25.179
226	2013-06-10T07:41:38Z	52.713	7.577	25.099
227	2013-06-10T08:11:38Z	53.543	7.598	25.066
228	2013-06-10T08:41:38Z	51.914	7.594	25.075
229	2013-06-10T09:11:38Z	50.418	7.574	25.139
230	2013-06-10T09:41:38Z	49.907	7.552	25.142
231	2013-06-10T10:11:38Z	53.294	7.579	24.994
232	2013-06-10T10:41:38Z	55.353	7.585	24.985
233	2013-06-10T11:11:38Z	53.244	7.551	25.030
234	2013-06-10T11:41:38Z	49.026	7.415	25.024
235	2013-06-10T12:11:38Z	45.840	7.115	25.297
236	2013-06-10T12:41:38Z	42.798	7.003	25.334
237	2013-06-10T13:11:38Z	40.705	6.889	25.567
238	2013-06-10T13:41:38Z	41.458	6.909	25.380
239	2013-06-10T14:11:38Z	42.548	6.923	25.353
240	2013-06-10T14:41:38Z	45.607	6.922	25.304
241	2013-06-10T15:11:38Z	44.910	6.859	25.421
242	2013-06-10T15:41:38Z	44.890	6.861	25.552
243	2013-06-10T16:11:38Z	43.738	6.846	25.446
244	2013-06-10T16:41:38Z	46.067	6.863	25.382
245	2013-06-10T17:11:38Z	44.504	6.858	25.463
246	2013-06-10T17:41:38Z	47.414	6.886	25.384
247	2013-06-10T18:11:38Z	49.462	6.891	25.383
248	2013-06-10T18:41:38Z	49.006	6.899	25.318
249	2013-06-10T19:11:38Z	46.508	7.080	25.323
250	2013-06-10T19:41:38Z	44.132	7.040	25.316
251	2013-06-10T20:11:38Z	42.546	7.000	25.401
252	2013-06-10T20:41:38Z	40.470	6.937	25.466
253	2013-06-10T21:11:38Z	40.662	6.911	25.484
254	2013-06-10T21:41:38Z	40.015	6.861	25.755
255	2013-06-10T22:11:38Z	39.278	6.873	25.530
256	2013-06-10T22:41:38Z	45.397	6.895	25.387
257	2013-06-10T23:11:38Z	47.019	6.871	25.378
258	2013-06-10T23:41:38Z	46.507	7.047	25.267
259	2013-06-11T00:11:38Z	43.726	7.016	25.353
260	2013-06-11T00:41:38Z	41.859	6.983	25.463
261	2013-06-11T01:11:38Z	44.395	7.005	25.394
262	2013-06-11T01:41:38Z	47.533	7.031	25.491
263	2013-06-11T02:11:38Z	46.225	7.034	25.334
264	2013-06-11T02:41:38Z	48.815	7.062	25.233
265	2013-06-11T03:11:38Z	50.727	7.106	25.163
266	2013-06-11T03:41:38Z	52.406	7.169	25.116
267	2013-06-11T04:11:38Z	52.725	7.195	25.065
268	2013-06-11T04:41:38Z	57.055	7.281	24.978
269	2013-06-11T05:11:38Z	56.665	7.205	25.043
270	2013-06-11T05:41:38Z	58.395	7.140	24.966
271	2013-06-11T06:11:38Z	58.211	7.108	25.061
272	2013-06-11T06:41:38Z	56.652	7.124	25.104
273	2013-06-11T07:11:38Z	53.795	7.278	25.036
274	2013-06-11T07:41:38Z	50.359	7.444	25.122
275	2013-06-11T08:11:38Z	51.587	7.442	25.106
276	2013-06-11T08:41:38Z	47.257	7.476	25.364
277	2013-06-11T09:11:38Z	47.933	7.527	25.131
278	2013-06-11T09:41:38Z	49.762	7.564	25.077
279	2013-06-11T10:11:38Z	49.413	7.620	25.237
280	2013-06-11T10:41:38Z	48.933	7.559	25.100
281	2013-06-11T11:11:38Z	48.786	7.332	25.118
282	2013-06-11T11:41:38Z	49.538	7.337	25.112
283	2013-06-11T12:11:38Z	48.610	7.292	25.114
284	2013-06-11T12:41:38Z	46.294	7.282	25.287
285	2013-06-11T13:11:38Z	42.604	7.340	25.518
286	2013-06-11T13:41:38Z	41.173	7.502	25.549
287	2013-06-11T14:11:38Z	40.912	7.493	25.516
288	2013-06-11T14:41:38Z	41.222	7.465	25.420
289	2013-06-11T15:11:38Z	40.574	7.365	25.453
290	2013-06-11T15:41:38Z	43.943	7.335	25.265
291	2013-06-11T16:11:38Z	47.022	7.341	25.251
292	2013-06-11T16:41:38Z	48.144	7.321	25.152
293	2013-06-11T17:11:38Z	48.398	7.296	25.208
294	2013-06-11T17:41:38Z	45.042	7.328	25.420
295	2013-06-11T18:11:38Z	44.386	7.356	25.313
296	2013-06-11T18:41:38Z	44.897	7.348	25.305
297	2013-06-11T19:11:38Z	45.515	7.335	25.243
298	2013-06-11T19:41:38Z	45.411	7.335	25.278
299	2013-06-11T20:11:38Z	45.562	7.480	25.245
300	2013-06-11T20:41:38Z	44.406	7.417	25.269
301	2013-06-11T21:11:38Z	43.360	7.277	25.419
302	2013-06-11T21:41:38Z	37.787	7.203	25.535
303	2013-06-11T22:11:38Z	42.121	7.199	25.362
304	2013-06-11T22:41:38Z	46.822	7.251	25.229
305	2013-06-11T23:11:38Z	44.608	7.223	25.261
306	2013-06-11T23:41:38Z	45.623	7.238	25.239
307	2013-06-12T00:11:38Z	47.015	7.251	25.301
308	2013-06-12T00:41:38Z	40.113	7.220	25.467
309	2013-06-12T01:11:38Z	37.822	7.274	25.549
310	2013-06-12T01:41:38Z	35.412	7.294	25.638
311	2013-06-12T02:11:38Z	36.360	7.335	25.593
312	2013-06-12T02:41:38Z	39.015	7.430	25.506
313	2013-06-12T03:11:38Z	39.608	7.437	25.505
314	2013-06-12T03:41:38Z	43.896	7.376	25.341
315	2013-06-12T04:11:38Z	46.237	7.332	25.247
316	2013-06-12T04:41:38Z	49.111	7.405	25.113
317	2013-06-12T05:11:38Z	51.531	7.511	25.180
318	2013-06-12T05:41:38Z	52.828	7.527	25.101
319	2013-06-12T06:11:38Z	53.301	7.499	25.066
320	2013-06-12T06:41:38Z	50.956	7.559	25.121
321	2013-06-12T07:11:38Z	52.009	7.564	25.119
322	2013-06-12T07:41:38Z	53.109	7.619	25.090
323	2013-06-12T08:11:38Z	52.769	7.628	25.139
324	2013-06-12T08:41:38Z	47.214	7.388	25.253
325	2013-06-12T09:11:38Z	47.228	7.290	25.199
326	2013-06-12T09:41:38Z	48.912	7.292	25.211
327	2013-06-12T10:11:38Z	43.773	7.396	25.307
328	2013-06-12T10:41:38Z	41.966	7.389	25.407
329	2013-06-12T11:11:38Z	44.725	7.398	25.335
330	2013-06-12T11:41:38Z	45.859	7.368	25.292
331	2013-06-12T12:11:38Z	44.937	7.382	25.277
332	2013-06-12T12:41:38Z	40.324	7.316	25.447
333	2013-06-12T13:11:38Z	39.965	7.323	25.530
334	2013-06-12T13:41:38Z	39.849	7.326	25.429
335	2013-06-12T14:11:38Z	38.087	7.326	25.587
336	2013-06-12T14:41:38Z	38.721	7.308	25.429
337	2013-06-12T15:11:38Z	38.752	7.281	25.483
338	2013-06-12T15:41:38Z	40.229	7.428	25.476
339	2013-06-12T16:11:38Z	44.084	7.404	25.360
340	2013-06-12T16:41:38Z	49.525	7.572	25.073
341	2013-06-12T17:11:38Z	51.064	7.667	25.124
342	2013-06-12T17:41:38Z	56.308	7.675	25.039
343	2013-06-12T18:11:38Z	52.348	7.667	25.097
344	2013-06-12T18:41:38Z	51.377	7.618	25.132
345	2013-06-12T19:11:38Z	49.342	7.595	25.176
346	2013-06-12T19:41:38Z	51.390	7.560	25.029
347	2013-06-12T20:11:38Z	55.311	7.563	25.026
348	2013-06-12T20:41:38Z	52.976	7.346	25.063
349	2013-06-12T21:11:38Z	56.671	7.178	25.001
350	2013-06-12T21:41:38Z	51.072	7.396	25.110
351	2013-06-12T22:11:38Z	50.625	7.362	25.138
352	2013-06-12T22:41:38Z	55.096	7.112	25.095
353	2013-06-12T23:11:38Z	54.267	7.087	25.177
354	2013-06-12T23:41:38Z	58.173	7.102	25.066
355	2013-06-13T00:11:38Z	58.973	7.119	25.157
356	2013-06-13T00:41:38Z	59.026	7.143	25.052
357	2013-06-13T01:11:38Z	57.174	7.264	24.958
358	2013-06-13T01:41:38Z	56.219	7.102	25.145
359	2013-06-13T02:11:38Z	56.135	7.105	25.057
360	2013-06-13T02:41:38Z	55.786	7.094	25.090
361	2013-06-13T03:11:38Z	53.251	7.060	25.194
362	2013-06-13T03:41:38Z	53.788	7.076	25.205
363	2013-06-13T04:11:38Z	57.116	7.135	25.042
364	2013-06-13T04:41:38Z	58.524	7.152	24.965
365	2013-06-13T05:11:38Z	57.314	7.148	25.062
366	2013-06-13T05:41:38Z	57.125	7.136	25.051
367	2013-06-13T06:11:38Z	52.334	7.088	25.197
368	2013-06-13T06:41:38Z	49.251	7.041	25.208
369	2013-06-13T07:11:38Z	49.159	7.057	25.199
370	2013-06-13T07:41:38Z	54.538	7.087	25.141
371	2013-06-13T08:11:38Z	46.536	7.085	25.399
372	2013-06-13T08:41:38Z	49.187	7.114	25.185
373	2013-06-13T09:11:38Z	46.294	7.109	25.204
374	2013-06-13T09:41:38Z	51.623	7.106	25.195
375	2013-06-13T10:11:38Z	49.127	7.112	25.200
376	2013-06-13T10:41:38Z	54.915	7.068	25.101
377	2013-06-13T11:11:38Z	48.877	7.066	25.188
378	2013-06-13T11:41:38Z	51.185	7.007	25.363
379	2013-06-13T12:11:38Z	42.373	7.156	25.461
380	2013-06-13T12:41:38Z	35.615	7.140	25.650
381	2013-06-13T13:11:38Z	33.123	6.983	25.737
382	2013-06-13T13:41:38Z	32.635	6.913	25.934
383	2013-06-13T14:11:38Z	28.235	6.930	26.027
384	2013-06-13T14:41:38Z	29.287	7.104	25.914
385	2013-06-13T15:11:38Z	28.477	6.982	25.806
386	2013-06-13T15:41:38Z	36.001	6.991	25.839
387	2013-06-13T16:11:38Z	30.717	7.056	25.877
388	2013-06-13T16:41:38Z	38.225	6.942	25.784
389	2013-06-13T17:11:38Z	36.796	6.928	25.743
390	2013-06-13T17:41:38Z	46.068	6.802	25.578
391	2013-06-13T18:11:38Z	51.684	6.899	25.240
392	2013-06-13T18:41:38Z	54.853	6.984	25.173
393	2013-06-13T19:11:38Z	52.989	7.017	25.307
394	2013-06-13T19:41:38Z	54.056	7.343	25.039
395	2013-06-13T20:11:38Z	44.344	7.139	25.469
396	2013-06-13T20:41:38Z	36.210	7.099	25.730
397	2013-06-13T21:11:38Z	29.128	7.071	25.884
398	2013-06-13T21:41:38Z	38.559	6.908	25.702
399	2013-06-13T22:11:38Z	42.538	6.833	25.722
400	2013-06-13T22:41:38Z	35.036	6.972	25.762
401	2013-06-13T23:11:38Z	30.422	6.916	25.727
402	2013-06-13T23:41:38Z	35.802	6.912	25.720
403	2013-06-14T00:11:38Z	31.435	6.779	25.714
404	2013-06-14T00:41:38Z	31.659	6.812	25.753
405	2013-06-14T01:11:38Z	37.907	6.832	25.586
406	2013-06-14T01:41:38Z	34.647	6.830	25.640
407	2013-06-14T02:11:38Z	34.156	6.817	25.666
408	2013-06-14T02:41:38Z	43.187	6.904	25.551
409	2013-06-14T03:11:38Z	39.508	7.012	25.602
410	2013-06-14T03:41:38Z	46.622	7.101	25.254
411	2013-06-14T04:11:38Z	47.870	7.049	25.276
412	2013-06-14T04:41:38Z	47.591	7.073	25.288
413	2013-06-14T05:11:38Z	46.702	7.000	25.414
414	2013-06-14T05:41:38Z	35.657	7.038	25.649
415	2013-06-14T06:11:38Z	37.496	7.056	25.623
416	2013-06-14T06:41:38Z	40.355	6.958	25.505
417	2013-06-14T07:11:38Z	36.851	6.837	25.561
418	2013-06-14T07:41:38Z	37.639	7.029	25.599
419	2013-06-14T08:11:38Z	46.476	6.974	25.459
420	2013-06-14T08:41:38Z	43.016	6.918	25.417
421	2013-06-14T09:11:38Z	45.241	6.920	25.428
422	2013-06-14T09:41:38Z	49.930	7.066	25.267
423	2013-06-14T10:11:38Z	51.311	7.049	25.267
424	2013-06-14T10:41:38Z	49.166	7.007	25.305
425	2013-06-14T11:11:38Z	45.393	7.099	25.319
426	2013-06-14T11:41:38Z	47.423	7.102	25.287
427	2013-06-14T12:11:38Z	46.513	7.080	25.274
428	2013-06-14T12:41:38Z	40.518	6.949	25.470
429	2013-06-14T13:11:38Z	41.141	6.895	25.517
430	2013-06-14T13:41:38Z	41.639	6.898	25.525
431	2013-06-14T14:11:38Z	42.481	6.930	25.448
432	2013-06-14T14:41:38Z	42.228	6.934	25.527
433	2013-06-14T15:11:38Z	40.569	6.936	25.437
434	2013-06-14T15:41:38Z	47.222	6.925	25.481
435	2013-06-14T16:11:38Z	46.868	6.919	25.356
436	2013-06-14T16:41:38Z	46.073	6.957	25.395
437	2013-06-14T17:11:38Z	35.591	6.947	25.631
438	2013-06-14T17:41:38Z	37.972	6.927	25.874
439	2013-06-14T18:11:38Z	27.800	6.938	25.850
440	2013-06-14T18:41:38Z	29.955	6.888	25.761
441	2013-06-14T19:11:38Z	29.440	6.867	26.043
442	2013-06-14T19:41:38Z	33.597	6.857	25.985
443	2013-06-14T20:11:38Z	30.813	6.867	25.993
444	2013-06-14T20:41:38Z	34.492	6.863	25.818
445	2013-06-14T21:11:38Z	32.450	6.859	25.864
446	2013-06-14T21:41:38Z	33.933	6.864	25.777
447	2013-06-14T22:11:38Z	42.034	6.739	25.828
448	2013-06-14T22:41:38Z	40.971	6.710	25.899
449	2013-06-14T23:11:38Z	29.459	6.714	26.039
450	2013-06-14T23:41:38Z	41.066	6.762	25.947
451	2013-06-15T00:11:38Z	43.438	6.957	25.544
452	2013-06-15T00:41:38Z	33.053	6.901	25.650
453	2013-06-15T01:11:38Z	47.903	7.015	25.427
454	2013-06-15T01:41:38Z	49.914	6.996	25.482
455	2013-06-15T02:11:38Z	39.534	6.943	25.644
456	2013-06-15T02:41:38Z	52.068	7.062	25.443
457	2013-06-15T03:11:38Z	56.744	7.133	25.353
458	2013-06-15T03:41:38Z	56.220	7.138	25.348
459	2013-06-15T04:11:38Z	57.746	7.193	25.231
460	2013-06-15T04:41:38Z	53.920	7.150	25.321
461	2013-06-15T05:11:38Z	54.058	7.164	25.258
462	2013-06-15T05:41:38Z	44.639	7.028	25.381
463	2013-06-15T06:11:38Z	42.854	6.987	25.489
464	2013-06-15T06:41:38Z	46.834	7.082	25.417
465	2013-06-15T07:11:38Z	47.802	7.134	25.320
466	2013-06-15T07:41:38Z	47.250	7.202	25.331
467	2013-06-15T08:11:38Z	48.899	7.307	25.253
468	2013-06-15T08:41:38Z	53.964	7.465	25.012
469	2013-06-15T09:11:38Z	53.460	7.499	24.957
470	2013-06-15T09:41:38Z	55.078	7.481	24.998
471	2013-06-15T10:11:38Z	57.255	7.582	24.975
472	2013-06-15T10:41:38Z	59.761	7.707	24.856
473	2013-06-15T11:11:38Z	58.280	7.653	24.943
474	2013-06-15T11:41:38Z	53.179	7.520	25.067
475	2013-06-15T12:11:38Z	54.325	7.521	25.030
476	2013-06-15T12:41:38Z	56.282	7.577	24.983
477	2013-06-15T13:11:38Z	57.396	7.610	24.973
478	2013-06-15T13:41:38Z	51.727	7.530	25.148
479	2013-06-15T14:11:38Z	47.116	7.300	25.310
480	2013-06-15T14:41:38Z	39.941	7.153	25.531
