#				Salinity #242, -7.7(0)
#Record	Time tag (Gmt)	AirSaturation(%)	Temperature(Deg.C)	Salinity(PSU)
1700	2014-10-07T01:47:44Z	27.011	13.318	25.678
1701	2014-10-07T02:17:44Z	26.440	13.242	25.774
1702	2014-10-07T02:47:44Z	22.624	13.175	25.801
1703	2014-10-07T03:17:44Z	22.197	12.977	25.796
1704	2014-10-07T03:47:44Z	19.879	12.589	25.938
1705	2014-10-07T04:17:44Z	17.185	12.396	26.085
1706	2014-10-07T04:47:44Z	17.902	12.406	25.904
1707	2014-10-07T05:17:44Z	14.038	12.478	26.013
1708	2014-10-07T05:47:44Z	22.119	12.667	25.975
1709	2014-10-07T06:17:44Z	17.688	12.493	25.992
1710	2014-10-07T06:47:44Z	17.087	12.475	26.053
1711	2014-10-07T07:17:44Z	19.107	12.454	25.924
1712	2014-10-07T07:47:44Z	20.168	12.490	25.999
1713	2014-10-07T08:17:44Z	22.294	12.570	26.028
1714	2014-10-07T08:47:44Z	25.322	12.782	25.966
1715	2014-10-07T09:17:44Z	23.026	12.619	26.077
1716	2014-10-07T09:47:44Z	23.891	12.737	25.937
1717	2014-10-07T10:17:44Z	19.803	12.451	26.146
1718	2014-10-07T10:47:44Z	26.396	12.926	25.915
1719	2014-10-07T11:17:44Z	28.420	13.014	25.976
1720	2014-10-07T11:47:44Z	36.849	13.283	25.684
1721	2014-10-07T12:17:44Z	57.253	13.628	25.522
1722	2014-10-07T12:47:44Z	61.662	13.648	25.455
1723	2014-10-07T13:17:44Z	59.965	13.548	25.429
1724	2014-10-07T13:47:44Z	65.449	13.557	25.349
1725	2014-10-07T14:17:44Z	62.668	13.438	25.449
1726	2014-10-07T14:47:44Z	58.480	13.321	25.472
1727	2014-10-07T15:17:44Z	58.019	13.218	25.533
1728	2014-10-07T15:47:44Z	59.147	13.145	25.613
1729	2014-10-07T16:17:44Z	60.376	13.162	25.613
1730	2014-10-07T16:47:44Z	50.802	13.000	25.703
1731	2014-10-07T17:17:44Z	48.950	12.816	25.779
1732	2014-10-07T17:47:44Z	45.006	12.678	25.919
1733	2014-10-07T18:17:44Z	29.983	12.324	26.055
1734	2014-10-07T18:47:44Z	32.619	12.385	26.201
1735	2014-10-07T19:17:44Z	37.803	12.457	26.034
1736	2014-10-07T19:47:44Z	39.773	12.527	25.957
1737	2014-10-07T20:17:44Z	53.353	12.817	25.826
1738	2014-10-07T20:47:44Z	53.786	12.842	25.768
1739	2014-10-07T21:17:44Z	55.864	12.903	25.581
1740	2014-10-07T21:47:44Z	61.123	13.132	25.584
1741	2014-10-07T22:17:44Z	77.444	13.393	25.118
1742	2014-10-07T22:47:44Z	80.909	13.458	24.961
1743	2014-10-07T23:17:44Z	82.902	13.592	24.807
1744	2014-10-07T23:47:44Z	84.105	13.622	24.748
1745	2014-10-08T00:17:44Z	84.440	13.625	24.636
1746	2014-10-08T00:47:44Z	73.195	13.346	24.964
1747	2014-10-08T01:17:44Z	62.292	12.985	25.481
1748	2014-10-08T01:47:44Z	57.396	12.874	25.555
1749	2014-10-08T02:17:44Z	52.067	12.734	25.759
1750	2014-10-08T02:47:44Z	7.904	11.578	26.073
1751	2014-10-08T03:17:44Z	4.657	11.023	26.356
1752	2014-10-08T03:47:44Z	0.690	10.133	26.648
1753	2014-10-08T04:17:44Z	0.394	9.612	26.673
1754	2014-10-08T04:47:44Z	0.331	8.911	26.674
1755	2014-10-08T05:17:44Z	0.305	8.564	26.810
1756	2014-10-08T05:47:44Z	0.272	8.658	26.822
1757	2014-10-08T06:17:44Z	0.297	8.754	26.868
1758	2014-10-08T06:47:44Z	0.290	8.745	26.825
1759	2014-10-08T07:17:44Z	0.300	8.828	26.809
1760	2014-10-08T07:47:44Z	3.194	10.219	26.955
1761	2014-10-08T08:17:44Z	0.508	9.488	26.503
1762	2014-10-08T08:47:44Z	0.151	9.317	26.737
1763	2014-10-08T09:17:44Z	0.314	9.124	26.736
1764	2014-10-08T09:47:44Z	0.292	8.963	26.824
1765	2014-10-08T10:17:44Z	0.235	9.150	26.817
1766	2014-10-08T10:47:44Z	0.287	8.895	26.752
1767	2014-10-08T11:17:44Z	0.286	8.861	26.766
1768	2014-10-08T11:47:44Z	0.253	8.753	26.872
1769	2014-10-08T12:17:44Z	0.205	8.967	26.651
1770	2014-10-08T12:47:44Z	0.306	9.243	26.743
1771	2014-10-08T13:17:44Z	0.320	9.189	26.824
1772	2014-10-08T13:47:44Z	0.265	9.139	26.769
1773	2014-10-08T14:17:44Z	0.232	9.366	26.862
1774	2014-10-08T14:47:44Z	0.255	9.362	26.569
1775	2014-10-08T15:17:44Z	0.256	8.900	26.824
1776	2014-10-08T15:47:44Z	0.267	8.617	26.851
1777	2014-10-08T16:17:44Z	0.277	8.624	26.879
1778	2014-10-08T16:47:44Z	0.268	8.525	26.903
1779	2014-10-08T17:17:44Z	0.264	8.483	27.033
1780	2014-10-08T17:47:44Z	0.270	8.821	26.670
1781	2014-10-08T18:17:44Z	0.241	8.641	26.894
1782	2014-10-08T18:47:44Z	0.298	8.739	26.798
1783	2014-10-08T19:17:44Z	0.251	8.866	26.757
1784	2014-10-08T19:47:44Z	0.263	9.441	26.702
1785	2014-10-08T20:17:44Z	0.209	9.421	26.678
1786	2014-10-08T20:47:44Z	0.243	9.674	26.598
1787	2014-10-08T21:17:44Z	1.312	10.094	26.687
1788	2014-10-08T21:47:44Z	4.065	10.481	26.417
1789	2014-10-08T22:17:44Z	5.905	10.475	26.424
1790	2014-10-08T22:47:44Z	4.760	10.576	26.508
1791	2014-10-08T23:17:44Z	5.063	10.806	26.393
1792	2014-10-08T23:47:44Z	6.694	10.988	26.354
1793	2014-10-09T00:17:44Z	7.103	11.083	26.267
1794	2014-10-09T00:47:44Z	17.864	11.857	26.060
1795	2014-10-09T01:17:44Z	16.135	11.911	26.112
1796	2014-10-09T01:47:44Z	26.068	12.097	25.991
1797	2014-10-09T02:17:44Z	31.675	12.228	25.953
1798	2014-10-09T02:47:44Z	29.592	12.147	26.067
1799	2014-10-09T03:17:44Z	28.749	12.127	25.921
1800	2014-10-09T03:47:44Z	28.694	12.151	25.917
1801	2014-10-09T04:17:44Z	30.077	12.174	25.962
1802	2014-10-09T04:47:44Z	33.653	12.423	25.879
1803	2014-10-09T05:17:44Z	21.194	11.814	26.163
1804	2014-10-09T05:47:44Z	34.901	12.431	25.918
1805	2014-10-09T06:17:44Z	27.180	11.942	26.054
1806	2014-10-09T06:47:44Z	19.520	11.682	26.109
1807	2014-10-09T07:17:44Z	19.476	11.659	26.191
1808	2014-10-09T07:47:44Z	14.541	11.486	26.280
1809	2014-10-09T08:17:44Z	12.983	11.359	26.300
1810	2014-10-09T08:47:44Z	11.754	11.199	26.368
1811	2014-10-09T09:17:44Z	12.965	11.325	26.297
1812	2014-10-09T09:47:44Z	10.594	11.213	26.347
1813	2014-10-09T10:17:44Z	11.941	11.402	26.422
1814	2014-10-09T10:47:44Z	14.396	11.463	26.134
1815	2014-10-09T11:17:44Z	13.868	11.507	26.138
1816	2014-10-09T11:47:44Z	13.964	11.384	26.358
1817	2014-10-09T12:17:44Z	14.906	11.435	26.375
1818	2014-10-09T12:47:44Z	13.373	11.349	26.406
1819	2014-10-09T13:17:44Z	11.979	11.355	26.228
1820	2014-10-09T13:47:44Z	11.607	11.581	26.205
1821	2014-10-09T14:17:44Z	12.561	11.682	26.096
1822	2014-10-09T14:47:44Z	13.726	11.419	26.296
1823	2014-10-09T15:17:44Z	13.639	11.369	26.427
1824	2014-10-09T15:47:44Z	13.212	11.312	26.296
1825	2014-10-09T16:17:44Z	10.097	11.289	26.239
1826	2014-10-09T16:47:44Z	7.512	11.160	26.236
1827	2014-10-09T17:17:44Z	7.223	11.150	26.359
1828	2014-10-09T17:47:44Z	5.815	11.003	26.302
1829	2014-10-09T18:17:44Z	3.189	10.641	26.387
1830	2014-10-09T18:47:44Z	2.864	10.415	26.431
1831	2014-10-09T19:17:44Z	2.647	10.298	26.509
1832	2014-10-09T19:47:44Z	2.814	10.485	26.459
1833	2014-10-09T20:17:44Z	3.527	10.558	26.478
1834	2014-10-09T20:47:44Z	2.644	10.503	26.491
1835	2014-10-09T21:17:44Z	3.102	10.571	26.457
1836	2014-10-09T21:47:44Z	5.450	10.733	26.405
1837	2014-10-09T22:17:44Z	6.785	10.884	26.421
1838	2014-10-09T22:47:44Z	6.999	10.966	26.230
1839	2014-10-09T23:17:44Z	9.490	11.211	26.354
1840	2014-10-09T23:47:44Z	16.451	11.507	26.187
1841	2014-10-10T00:17:44Z	12.953	11.442	26.226
1842	2014-10-10T00:47:44Z	13.715	11.520	26.184
1843	2014-10-10T01:17:44Z	15.005	11.591	26.194
1844	2014-10-10T01:47:44Z	18.700	11.781	25.968
1845	2014-10-10T02:17:44Z	17.102	11.706	26.105
1846	2014-10-10T02:47:44Z	13.487	11.602	26.169
1847	2014-10-10T03:17:44Z	14.829	11.684	26.089
1848	2014-10-10T03:47:44Z	13.042	11.609	26.126
1849	2014-10-10T04:17:44Z	13.471	11.559	26.198
1850	2014-10-10T04:47:44Z	13.387	11.572	26.217
1851	2014-10-10T05:17:44Z	11.658	11.360	26.290
1852	2014-10-10T05:47:44Z	9.040	11.205	26.209
1853	2014-10-10T06:17:44Z	9.402	11.160	26.365
1854	2014-10-10T06:47:44Z	5.691	10.948	26.389
1855	2014-10-10T07:17:44Z	7.671	11.029	26.232
1856	2014-10-10T07:47:44Z	5.697	10.873	26.312
1857	2014-10-10T08:17:44Z	4.230	10.742	26.444
1858	2014-10-10T08:47:44Z	3.705	10.628	26.455
1859	2014-10-10T09:17:44Z	3.775	10.586	26.514
1860	2014-10-10T09:47:44Z	5.662	10.919	26.368
1861	2014-10-10T10:17:44Z	7.040	10.896	26.390
1862	2014-10-10T10:47:44Z	7.059	10.917	26.382
1863	2014-10-10T11:17:44Z	5.485	10.745	26.401
1864	2014-10-10T11:47:44Z	6.193	10.703	26.477
1865	2014-10-10T12:17:44Z	6.108	10.694	26.502
1866	2014-10-10T12:47:44Z	5.536	10.682	26.494
1867	2014-10-10T13:17:44Z	4.971	10.624	26.489
1868	2014-10-10T13:47:44Z	6.081	10.753	26.428
1869	2014-10-10T14:17:44Z	6.178	10.850	26.480
1870	2014-10-10T14:47:44Z	6.569	10.891	26.421
1871	2014-10-10T15:17:44Z	7.348	11.013	26.413
1872	2014-10-10T15:47:44Z	5.958	10.847	26.401
1873	2014-10-10T16:17:44Z	4.193	10.540	26.562
1874	2014-10-10T16:47:44Z	2.904	10.428	26.511
1875	2014-10-10T17:17:44Z	2.799	10.377	26.524
1876	2014-10-10T17:47:44Z	2.601	10.297	26.563
1877	2014-10-10T18:17:44Z	3.843	10.495	26.490
1878	2014-10-10T18:47:44Z	3.443	10.474	26.537
1879	2014-10-10T19:17:44Z	2.481	10.407	26.515
1880	2014-10-10T19:47:44Z	2.885	10.443	26.554
1881	2014-10-10T20:17:44Z	3.849	10.549	26.472
1882	2014-10-10T20:47:44Z	4.689	10.648	26.420
1883	2014-10-10T21:17:44Z	4.141	10.609	26.526
1884	2014-10-10T21:47:44Z	4.272	10.636	26.503
1885	2014-10-10T22:17:44Z	7.867	11.068	26.326
1886	2014-10-10T22:47:44Z	4.978	10.875	26.315
1887	2014-10-10T23:17:44Z	8.520	11.179	26.258
1888	2014-10-10T23:47:44Z	8.389	11.150	26.332
1889	2014-10-11T00:17:44Z	8.774	11.301	26.308
1890	2014-10-11T00:47:44Z	8.878	11.269	26.173
1891	2014-10-11T01:17:44Z	8.958	11.292	26.273
1892	2014-10-11T01:47:44Z	10.141	11.472	26.311
1893	2014-10-11T02:17:44Z	11.777	11.588	26.215
1894	2014-10-11T02:47:44Z	8.404	11.220	26.217
1895	2014-10-11T03:17:44Z	8.105	11.309	26.247
1896	2014-10-11T03:47:44Z	8.075	11.270	26.227
1897	2014-10-11T04:17:44Z	8.932	11.232	26.262
1898	2014-10-11T04:47:44Z	6.786	11.076	26.280
1899	2014-10-11T05:17:44Z	6.375	11.012	26.336
1900	2014-10-11T05:47:44Z	6.825	11.016	26.379
1901	2014-10-11T06:17:44Z	7.774	11.088	26.344
1902	2014-10-11T06:47:44Z	11.049	11.340	26.287
1903	2014-10-11T07:17:44Z	10.322	11.332	26.235
1904	2014-10-11T07:47:44Z	11.218	11.390	26.280
1905	2014-10-11T08:17:44Z	10.853	11.375	26.197
1906	2014-10-11T08:47:44Z	10.983	11.391	26.197
1907	2014-10-11T09:17:44Z	11.990	11.411	26.201
1908	2014-10-11T09:47:44Z	15.125	11.651	26.119
1909	2014-10-11T10:17:44Z	14.844	11.662	26.096
1910	2014-10-11T10:47:44Z	16.247	11.756	26.079
1911	2014-10-11T11:17:44Z	17.816	11.859	26.027
1912	2014-10-11T11:47:44Z	21.844	12.050	25.898
1913	2014-10-11T12:17:44Z	20.085	12.005	25.939
1914	2014-10-11T12:47:44Z	21.848	12.128	25.906
1915	2014-10-11T13:17:44Z	22.445	12.154	25.894
1916	2014-10-11T13:47:44Z	19.938	12.006	26.016
1917	2014-10-11T14:17:44Z	21.310	12.050	25.958
1918	2014-10-11T14:47:44Z	18.098	11.889	26.044
1919	2014-10-11T15:17:44Z	20.110	11.991	25.951
1920	2014-10-11T15:47:44Z	19.566	12.001	25.942
1921	2014-10-11T16:17:44Z	21.627	12.193	25.902
1922	2014-10-11T16:47:44Z	22.307	12.316	25.900
1923	2014-10-11T17:17:44Z	23.662	12.390	25.836
1924	2014-10-11T17:47:44Z	23.672	12.245	25.873
1925	2014-10-11T18:17:44Z	23.285	12.220	25.909
1926	2014-10-11T18:47:44Z	20.951	12.094	25.942
1927	2014-10-11T19:17:44Z	19.944	12.045	25.913
1928	2014-10-11T19:47:44Z	16.878	11.899	26.043
1929	2014-10-11T20:17:44Z	14.812	11.794	26.168
1930	2014-10-11T20:47:44Z	14.958	11.694	26.166
1931	2014-10-11T21:17:44Z	12.297	11.535	26.191
1932	2014-10-11T21:47:44Z	17.482	11.846	26.189
1933	2014-10-11T22:17:44Z	18.348	11.895	26.092
1934	2014-10-11T22:47:44Z	15.808	11.813	26.094
1935	2014-10-11T23:17:44Z	17.055	11.804	26.065
1936	2014-10-11T23:47:44Z	16.705	11.782	26.172
1937	2014-10-12T00:17:44Z	15.759	11.784	26.094
1938	2014-10-12T00:47:44Z	17.196	11.819	26.110
1939	2014-10-12T01:17:44Z	17.755	11.911	26.125
1940	2014-10-12T01:47:44Z	16.057	11.853	26.112
1941	2014-10-12T02:17:44Z	18.388	11.966	26.091
1942	2014-10-12T02:47:44Z	19.567	12.055	25.963
1943	2014-10-12T03:17:44Z	20.288	12.077	25.977
1944	2014-10-12T03:47:44Z	20.687	12.084	26.025
1945	2014-10-12T04:17:44Z	18.314	11.987	26.028
1946	2014-10-12T04:47:44Z	17.614	11.964	26.071
1947	2014-10-12T05:17:44Z	19.353	11.944	26.079
1948	2014-10-12T05:47:44Z	17.912	11.914	26.068
1949	2014-10-12T06:17:44Z	20.732	11.997	26.092
1950	2014-10-12T06:47:44Z	18.596	12.017	26.088
1951	2014-10-12T07:17:44Z	19.316	12.030	26.053
1952	2014-10-12T07:47:44Z	18.289	11.961	26.129
1953	2014-10-12T08:17:44Z	18.610	11.996	26.084
1954	2014-10-12T08:47:44Z	20.627	12.093	26.052
1955	2014-10-12T09:17:44Z	12.956	11.673	26.101
1956	2014-10-12T09:47:44Z	13.097	11.636	26.162
1957	2014-10-12T10:17:44Z	12.953	11.664	26.311
1958	2014-10-12T10:47:44Z	11.959	11.526	26.273
1959	2014-10-12T11:17:44Z	9.973	11.405	26.238
1960	2014-10-12T11:47:44Z	9.668	11.391	26.228
1961	2014-10-12T12:17:44Z	9.598	11.345	26.256
1962	2014-10-12T12:47:44Z	9.549	11.325	26.281
1963	2014-10-12T13:17:44Z	9.943	11.379	26.275
1964	2014-10-12T13:47:44Z	7.885	11.247	26.320
1965	2014-10-12T14:17:44Z	8.394	11.267	26.355
1966	2014-10-12T14:47:44Z	8.498	11.231	26.193
1967	2014-10-12T15:17:44Z	10.590	11.455	26.216
1968	2014-10-12T15:47:44Z	12.967	11.656	26.189
1969	2014-10-12T16:17:44Z	12.654	11.663	26.197
1970	2014-10-12T16:47:44Z	13.515	11.691	26.117
1971	2014-10-12T17:17:44Z	13.486	11.763	26.077
1972	2014-10-12T17:47:44Z	13.118	11.761	26.055
1973	2014-10-12T18:17:44Z	11.056	11.600	26.142
1974	2014-10-12T18:47:44Z	10.808	11.522	26.171
1975	2014-10-12T19:17:44Z	9.797	11.487	26.231
1976	2014-10-12T19:47:44Z	7.344	11.347	26.100
1977	2014-10-12T20:17:44Z	5.396	11.117	26.345
1978	2014-10-12T20:47:44Z	6.153	11.173	26.353
1979	2014-10-12T21:17:44Z	6.209	11.049	26.343
1980	2014-10-12T21:47:44Z	6.678	11.167	26.358
1981	2014-10-12T22:17:44Z	6.528	11.237	26.376
1982	2014-10-12T22:47:44Z	8.429	11.313	26.241
1983	2014-10-12T23:17:44Z	7.999	11.281	26.302
1984	2014-10-12T23:47:44Z	7.336	11.251	26.310
1985	2014-10-13T00:17:44Z	6.895	11.174	26.279
1986	2014-10-13T00:47:44Z	7.355	11.215	26.301
1987	2014-10-13T01:17:44Z	8.654	11.323	26.337
1988	2014-10-13T01:47:44Z	8.370	11.324	26.322
1989	2014-10-13T02:17:44Z	8.718	11.326	26.232
1990	2014-10-13T02:47:44Z	9.600	11.409	26.227
1991	2014-10-13T03:17:44Z	8.555	11.375	26.360
1992	2014-10-13T03:47:44Z	10.836	11.549	26.193
1993	2014-10-13T04:17:44Z	14.232	11.769	26.049
1994	2014-10-13T04:47:44Z	14.508	11.762	26.022
1995	2014-10-13T05:17:44Z	14.254	11.752	26.163
1996	2014-10-13T05:47:44Z	15.108	11.839	26.090
1997	2014-10-13T06:17:44Z	17.497	12.001	26.074
1998	2014-10-13T06:47:44Z	15.175	11.912	26.119
1999	2014-10-13T07:17:44Z	14.231	11.798	26.123
2000	2014-10-13T07:47:44Z	14.382	11.724	26.164
2001	2014-10-13T08:17:44Z	11.473	11.534	26.204
2002	2014-10-13T08:47:44Z	12.255	11.530	26.164
2003	2014-10-13T09:17:44Z	12.492	11.544	26.144
2004	2014-10-13T09:47:44Z	13.726	11.640	26.070
2005	2014-10-13T10:17:44Z	16.208	11.797	26.094
2006	2014-10-13T10:47:44Z	14.847	11.734	26.079
2007	2014-10-13T11:17:44Z	14.588	11.723	26.095
2008	2014-10-13T11:47:44Z	14.863	11.749	26.073
2009	2014-10-13T12:17:44Z	14.312	11.719	26.061
2010	2014-10-13T12:47:44Z	14.372	11.742	26.115
2011	2014-10-13T13:17:44Z	16.408	11.837	26.023
2012	2014-10-13T13:47:44Z	16.755	11.856	26.034
2013	2014-10-13T14:17:44Z	15.951	11.783	26.018
2014	2014-10-13T14:47:44Z	11.730	11.522	26.130
2015	2014-10-13T15:17:44Z	11.684	11.471	26.140
2016	2014-10-13T15:47:44Z	16.523	11.717	26.144
2017	2014-10-13T16:17:44Z	19.093	12.002	25.913
2018	2014-10-13T16:47:44Z	20.029	12.109	25.910
2019	2014-10-13T17:17:44Z	21.171	12.142	25.889
2020	2014-10-13T17:47:44Z	21.310	12.207	25.895
2021	2014-10-13T18:17:44Z	21.341	12.188	25.821
2022	2014-10-13T18:47:44Z	22.010	12.228	25.878
2023	2014-10-13T19:17:44Z	21.866	12.216	25.917
2024	2014-10-13T19:47:44Z	22.077	12.202	25.815
2025	2014-10-13T20:17:44Z	22.255	12.226	25.879
2026	2014-10-13T20:47:44Z	18.619	12.037	25.968
2027	2014-10-13T21:17:44Z	18.921	12.023	26.013
2028	2014-10-13T21:47:44Z	18.284	11.992	26.059
2029	2014-10-13T22:17:44Z	17.953	11.959	26.056
2030	2014-10-13T22:47:44Z	18.122	11.958	25.927
2031	2014-10-13T23:17:44Z	17.494	11.920	25.976
2032	2014-10-13T23:47:44Z	17.993	11.960	25.988
2033	2014-10-14T00:17:44Z	17.751	11.882	26.024
2034	2014-10-14T00:47:44Z	15.798	11.776	26.061
2035	2014-10-14T01:17:44Z	17.092	11.839	26.099
2036	2014-10-14T01:47:44Z	15.487	11.770	26.105
2037	2014-10-14T02:17:44Z	13.411	11.601	26.106
2038	2014-10-14T02:47:44Z	13.086	11.553	26.124
2039	2014-10-14T03:17:44Z	13.754	11.625	26.172
2040	2014-10-14T03:47:44Z	16.989	11.769	26.107
2041	2014-10-14T04:17:44Z	16.977	11.850	26.052
2042	2014-10-14T04:47:44Z	17.234	11.901	26.026
2043	2014-10-14T05:17:44Z	20.347	12.084	25.997
2044	2014-10-14T05:47:44Z	17.203	11.968	25.987
2045	2014-10-14T06:17:44Z	18.412	11.981	25.964
2046	2014-10-14T06:47:44Z	16.840	11.915	25.972
2047	2014-10-14T07:17:44Z	17.811	12.005	25.908
2048	2014-10-14T07:47:44Z	18.845	12.070	25.963
2049	2014-10-14T08:17:44Z	18.427	12.043	25.948
2050	2014-10-14T08:47:44Z	18.156	12.057	25.994
2051	2014-10-14T09:17:44Z	17.659	12.026	25.954
2052	2014-10-14T09:47:44Z	17.992	12.018	25.960
2053	2014-10-14T10:17:44Z	17.736	12.007	26.003
2054	2014-10-14T10:47:44Z	16.915	11.954	26.020
2055	2014-10-14T11:17:44Z	17.906	12.021	25.915
2056	2014-10-14T11:47:44Z	17.266	11.975	25.962
2057	2014-10-14T12:17:44Z	17.091	11.918	25.987
2058	2014-10-14T12:47:44Z	13.371	11.697	26.179
2059	2014-10-14T13:17:44Z	12.282	11.631	26.373
2060	2014-10-14T13:47:44Z	11.916	11.588	26.157
2061	2014-10-14T14:17:44Z	12.751	11.609	26.198
2062	2014-10-14T14:47:44Z	11.583	11.643	26.171
2063	2014-10-14T15:17:44Z	12.345	11.624	26.093
2064	2014-10-14T15:47:44Z	9.853	11.448	26.286
2065	2014-10-14T16:17:44Z	11.828	11.585	26.053
2066	2014-10-14T16:47:44Z	14.500	11.763	26.058
2067	2014-10-14T17:17:44Z	15.126	11.840	26.184
2068	2014-10-14T17:47:44Z	15.377	11.862	26.039
2069	2014-10-14T18:17:44Z	15.691	11.884	26.057
2070	2014-10-14T18:47:44Z	15.145	11.869	26.053
2071	2014-10-14T19:17:44Z	14.978	11.865	26.023
2072	2014-10-14T19:47:44Z	15.408	11.877	26.038
2073	2014-10-14T20:17:44Z	16.335	11.917	26.029
2074	2014-10-14T20:47:44Z	16.798	11.939	26.160
2075	2014-10-14T21:17:44Z	16.619	11.962	25.988
2076	2014-10-14T21:47:44Z	18.171	12.022	25.998
2077	2014-10-14T22:17:44Z	18.363	12.057	25.975
2078	2014-10-14T22:47:44Z	16.810	11.995	26.018
2079	2014-10-14T23:17:44Z	15.423	11.889	26.038
2080	2014-10-14T23:47:44Z	14.681	11.822	26.119
2081	2014-10-15T00:17:44Z	13.936	11.773	26.202
2082	2014-10-15T00:47:44Z	7.674	11.328	26.205
2083	2014-10-15T01:17:44Z	9.269	11.345	26.317
2084	2014-10-15T01:47:44Z	9.703	11.365	26.247
2085	2014-10-15T02:17:44Z	10.618	11.469	26.240
2086	2014-10-15T02:47:44Z	12.029	11.557	26.124
2087	2014-10-15T03:17:44Z	11.888	11.556	26.098
2088	2014-10-15T03:47:44Z	12.849	11.625	26.164
2089	2014-10-15T04:17:44Z	12.592	11.631	26.147
2090	2014-10-15T04:47:44Z	13.111	11.666	26.124
2091	2014-10-15T05:17:44Z	13.617	11.723	26.064
2092	2014-10-15T05:47:44Z	14.728	11.796	26.059
2093	2014-10-15T06:17:44Z	16.466	11.947	25.948
2094	2014-10-15T06:47:44Z	17.237	12.006	26.015
2095	2014-10-15T07:17:44Z	17.879	12.043	26.084
2096	2014-10-15T07:47:44Z	18.032	12.076	26.016
2097	2014-10-15T08:17:44Z	19.760	12.160	26.022
2098	2014-10-15T08:47:44Z	20.950	12.201	25.880
2099	2014-10-15T09:17:44Z	20.666	12.202	25.900
2100	2014-10-15T09:47:44Z	21.590	12.247	25.902
2101	2014-10-15T10:17:44Z	22.625	12.293	25.822
2102	2014-10-15T10:47:44Z	23.404	12.282	25.839
2103	2014-10-15T11:17:44Z	21.432	12.243	25.849
2104	2014-10-15T11:47:44Z	22.040	12.282	25.985
2105	2014-10-15T12:17:44Z	20.926	12.255	26.054
2106	2014-10-15T12:47:44Z	20.882	12.233	25.842
2107	2014-10-15T13:17:44Z	13.596	11.766	26.144
2108	2014-10-15T13:47:44Z	11.476	11.638	26.146
2109	2014-10-15T14:17:44Z	11.599	11.639	26.172
2110	2014-10-15T14:47:44Z	14.210	11.761	26.155
2111	2014-10-15T15:17:44Z	17.310	11.899	26.136
2112	2014-10-15T15:47:44Z	17.047	11.902	26.039
2113	2014-10-15T16:17:44Z	13.434	11.702	26.128
2114	2014-10-15T16:47:44Z	14.242	11.723	26.133
2115	2014-10-15T17:17:44Z	12.310	11.622	26.140
2116	2014-10-15T17:47:44Z	11.862	11.583	26.171
2117	2014-10-15T18:17:44Z	16.145	11.909	25.922
2118	2014-10-15T18:47:44Z	17.650	12.030	25.973
2119	2014-10-15T19:17:44Z	19.963	12.154	25.916
2120	2014-10-15T19:47:44Z	22.787	12.312	25.813
2121	2014-10-15T20:17:44Z	24.709	12.399	25.809
2122	2014-10-15T20:47:44Z	22.998	12.323	25.855
2123	2014-10-15T21:17:44Z	23.339	12.349	25.837
2124	2014-10-15T21:47:44Z	23.552	12.378	25.816
2125	2014-10-15T22:17:44Z	23.299	12.357	25.738
2126	2014-10-15T22:47:44Z	24.212	12.391	25.801
2127	2014-10-15T23:17:44Z	29.684	12.567	25.741
2128	2014-10-15T23:47:44Z	27.590	12.534	25.768
2129	2014-10-16T00:17:44Z	24.883	12.446	25.791
2130	2014-10-16T00:47:44Z	22.113	12.314	25.876
2131	2014-10-16T01:17:44Z	21.746	12.286	25.953
2132	2014-10-16T01:47:44Z	17.588	12.081	26.023
2133	2014-10-16T02:17:44Z	16.624	11.951	26.027
2134	2014-10-16T02:47:44Z	16.410	11.894	26.022
2135	2014-10-16T03:17:44Z	13.734	11.734	26.160
2136	2014-10-16T03:47:44Z	15.446	11.825	26.072
2137	2014-10-16T04:17:44Z	18.787	12.001	25.955
2138	2014-10-16T04:47:44Z	18.796	11.986	25.994
2139	2014-10-16T05:17:44Z	17.280	11.923	25.996
2140	2014-10-16T05:47:44Z	23.715	12.310	25.872
2141	2014-10-16T06:17:44Z	26.379	12.429	25.851
2142	2014-10-16T06:47:44Z	26.513	12.469	25.909
2143	2014-10-16T07:17:44Z	27.929	12.559	25.816
2144	2014-10-16T07:47:44Z	29.891	12.594	25.660
2145	2014-10-16T08:17:44Z	26.154	12.497	25.679
2146	2014-10-16T08:47:44Z	31.525	12.469	25.509
2147	2014-10-16T09:17:44Z	36.397	12.348	25.373
2148	2014-10-16T09:47:44Z	38.044	12.286	25.488
2149	2014-10-16T10:17:44Z	49.131	12.307	25.344
2150	2014-10-16T10:47:44Z	39.582	12.216	25.466
2151	2014-10-16T11:17:44Z	41.977	12.217	25.445
2152	2014-10-16T11:47:44Z	55.939	12.291	25.073
2153	2014-10-16T12:17:44Z	67.044	12.389	24.765
2154	2014-10-16T12:47:44Z	57.810	12.289	25.032
2155	2014-10-16T13:17:44Z	52.611	12.220	25.164
2156	2014-10-16T13:47:44Z	38.177	12.051	25.522
2157	2014-10-16T14:17:44Z	36.680	11.967	25.570
2158	2014-10-16T14:47:44Z	39.860	12.004	25.285
2159	2014-10-16T15:17:44Z	34.697	11.924	25.643
2160	2014-10-16T15:47:44Z	32.249	11.930	25.340
2161	2014-10-16T16:17:44Z	21.718	11.852	26.029
2162	2014-10-16T16:47:44Z	24.794	11.832	25.711
2163	2014-10-16T17:17:44Z	24.039	11.787	26.063
