#				Salinity #242, -7.7(0)
#Record	Time tag (Gmt)	AirSaturation(%)	Temperature(Deg.C)	Salinity(PSU)
1165	2015-05-02T00:09:12Z	62.984	5.817	25.402
1166	2015-05-02T00:39:12Z	62.177	5.843	25.454
1167	2015-05-02T01:09:12Z	63.790	5.857	25.420
1168	2015-05-02T01:39:12Z	64.012	5.859	25.379
1169	2015-05-02T02:09:12Z	63.207	5.866	25.376
1170	2015-05-02T02:39:12Z	60.606	5.868	25.374
1171	2015-05-02T03:09:12Z	57.165	5.866	25.350
1172	2015-05-02T03:39:12Z	52.520	5.878	25.273
1173	2015-05-02T04:09:12Z	49.998	5.882	25.309
1174	2015-05-02T04:39:12Z	62.381	5.832	25.346
1175	2015-05-02T05:09:12Z	65.102	5.788	25.401
1176	2015-05-02T05:39:12Z	63.397	5.781	25.431
1177	2015-05-02T06:09:12Z	62.243	5.781	25.473
1178	2015-05-02T06:39:12Z	62.249	5.783	25.422
1179	2015-05-02T07:09:12Z	62.638	5.789	25.406
1180	2015-05-02T07:39:12Z	60.878	5.793	25.427
1181	2015-05-02T08:09:12Z	60.442	5.792	25.421
1182	2015-05-02T08:39:12Z	59.911	5.790	25.427
1183	2015-05-02T09:09:12Z	59.543	5.790	25.440
1184	2015-05-02T09:39:12Z	58.797	5.776	25.446
1185	2015-05-02T10:09:12Z	56.520	5.761	25.424
1186	2015-05-02T10:39:12Z	62.685	5.771	25.405
1187	2015-05-02T11:09:12Z	62.878	5.808	25.331
1188	2015-05-02T11:39:12Z	64.817	5.822	25.369
1189	2015-05-02T12:09:12Z	68.470	5.879	25.235
1190	2015-05-02T12:39:12Z	68.081	5.892	25.228
1191	2015-05-02T13:09:12Z	69.256	5.911	25.249
1192	2015-05-02T13:39:12Z	70.277	5.926	25.168
1193	2015-05-02T14:09:12Z	70.722	5.947	25.123
1194	2015-05-02T14:39:12Z	71.068	5.970	25.176
1195	2015-05-02T15:09:12Z	66.883	5.886	25.292
1196	2015-05-02T15:39:12Z	66.604	5.848	25.240
1197	2015-05-02T16:09:12Z	65.684	5.791	25.318
1198	2015-05-02T16:39:12Z	67.080	5.831	25.246
1199	2015-05-02T17:09:12Z	66.504	5.751	25.344
1200	2015-05-02T17:39:12Z	67.480	5.720	25.366
1201	2015-05-02T18:09:12Z	67.216	5.715	25.375
1202	2015-05-02T18:39:12Z	66.655	5.706	25.510
1203	2015-05-02T19:09:12Z	66.027	5.697	25.493
1204	2015-05-02T19:39:12Z	65.975	5.697	25.459
1205	2015-05-02T20:09:12Z	64.942	5.715	25.467
1206	2015-05-02T20:39:12Z	62.684	5.717	25.508
1207	2015-05-02T21:09:12Z	62.416	5.727	25.553
1208	2015-05-02T21:39:12Z	62.861	5.727	25.549
1209	2015-05-02T22:09:12Z	61.047	5.732	25.521
1210	2015-05-02T22:39:12Z	62.165	5.724	25.472
1211	2015-05-02T23:09:12Z	51.210	5.725	25.426
1212	2015-05-02T23:39:12Z	48.908	5.729	25.458
1213	2015-05-03T00:09:12Z	58.012	5.730	25.463
1214	2015-05-03T00:39:12Z	61.068	5.730	25.424
1215	2015-05-03T01:09:12Z	62.755	5.743	25.404
1216	2015-05-03T01:39:12Z	64.393	5.709	25.512
1217	2015-05-03T02:09:12Z	67.799	5.703	25.485
1218	2015-05-03T02:39:12Z	67.426	5.713	25.458
1219	2015-05-03T03:09:12Z	64.184	5.707	25.554
1220	2015-05-03T03:39:12Z	65.187	5.710	25.486
1221	2015-05-03T04:09:12Z	62.944	5.716	25.513
1222	2015-05-03T04:39:12Z	64.246	5.723	25.523
1223	2015-05-03T05:09:12Z	64.867	5.726	25.509
1224	2015-05-03T05:39:12Z	63.241	5.716	25.559
1225	2015-05-03T06:09:12Z	60.353	5.725	25.556
1226	2015-05-03T06:39:12Z	60.463	5.731	25.543
1227	2015-05-03T07:09:12Z	60.330	5.734	25.540
1228	2015-05-03T07:39:12Z	58.422	5.736	25.501
1229	2015-05-03T08:09:12Z	60.909	5.733	25.542
1230	2015-05-03T08:39:12Z	58.803	5.733	25.586
1231	2015-05-03T09:09:12Z	60.068	5.738	25.506
1232	2015-05-03T09:39:12Z	60.617	5.735	25.559
1233	2015-05-03T10:09:12Z	53.826	5.744	25.628
1234	2015-05-03T10:39:12Z	57.874	5.743	25.575
1235	2015-05-03T11:09:12Z	59.336	5.733	25.550
1236	2015-05-03T11:39:12Z	61.875	5.720	25.486
1237	2015-05-03T12:09:12Z	64.744	5.718	25.500
1238	2015-05-03T12:39:12Z	64.171	5.722	25.496
1239	2015-05-03T13:09:12Z	65.040	5.735	25.484
1240	2015-05-03T13:39:12Z	64.797	5.742	25.480
1241	2015-05-03T14:09:12Z	66.411	5.736	25.467
1242	2015-05-03T14:39:12Z	65.815	5.749	25.452
1243	2015-05-03T15:09:12Z	64.405	5.765	25.387
1244	2015-05-03T15:39:12Z	64.280	5.780	25.399
1245	2015-05-03T16:09:12Z	62.729	5.776	25.347
1246	2015-05-03T16:39:12Z	64.592	5.753	25.403
1247	2015-05-03T17:09:12Z	64.153	5.747	25.477
1248	2015-05-03T17:39:12Z	63.210	5.740	25.524
1249	2015-05-03T18:09:12Z	63.407	5.723	25.550
1250	2015-05-03T18:39:12Z	62.875	5.721	25.531
1251	2015-05-03T19:09:12Z	63.885	5.728	25.532
1252	2015-05-03T19:39:12Z	62.273	5.727	25.526
1253	2015-05-03T20:09:12Z	61.740	5.738	25.563
1254	2015-05-03T20:39:12Z	58.481	5.779	25.708
1255	2015-05-03T21:09:12Z	56.242	5.809	25.681
1256	2015-05-03T21:39:12Z	53.257	5.823	25.692
1257	2015-05-03T22:09:12Z	57.815	5.816	25.663
1258	2015-05-03T22:39:12Z	60.413	5.793	25.601
1259	2015-05-03T23:09:12Z	56.513	5.759	25.531
1260	2015-05-03T23:39:12Z	58.622	5.755	25.527
1261	2015-05-04T00:09:12Z	56.081	5.760	25.408
1262	2015-05-04T00:39:12Z	54.319	5.767	25.388
1263	2015-05-04T01:09:12Z	53.329	5.766	25.416
1264	2015-05-04T01:39:12Z	56.787	5.757	25.397
1265	2015-05-04T02:09:12Z	53.074	5.755	25.411
1266	2015-05-04T02:39:12Z	57.787	5.753	25.406
1267	2015-05-04T03:09:12Z	60.939	5.755	25.408
1268	2015-05-04T03:39:12Z	66.939	5.742	25.383
1269	2015-05-04T04:09:12Z	63.816	5.732	25.405
1270	2015-05-04T04:39:12Z	54.690	5.740	25.476
1271	2015-05-04T05:09:12Z	55.255	5.750	25.433
1272	2015-05-04T05:39:12Z	54.261	5.752	25.452
1273	2015-05-04T06:09:12Z	51.668	5.749	25.441
1274	2015-05-04T06:39:12Z	56.819	5.748	25.390
1275	2015-05-04T07:09:12Z	59.460	5.756	25.339
1276	2015-05-04T07:39:12Z	66.438	5.779	25.239
1277	2015-05-04T08:09:12Z	71.055	5.840	25.118
1278	2015-05-04T08:39:12Z	69.233	5.777	25.239
1279	2015-05-04T09:09:12Z	68.121	5.767	25.219
1280	2015-05-04T09:39:12Z	69.774	5.773	25.332
1281	2015-05-04T10:09:12Z	67.000	5.755	25.357
1282	2015-05-04T10:39:12Z	64.082	5.736	25.493
1283	2015-05-04T11:09:12Z	63.910	5.731	25.503
1284	2015-05-04T11:39:12Z	59.947	5.744	25.435
1285	2015-05-04T12:09:12Z	63.684	5.756	25.395
1286	2015-05-04T12:39:12Z	65.667	5.749	25.440
1287	2015-05-04T13:09:12Z	62.269	5.757	25.595
1288	2015-05-04T13:39:12Z	62.947	5.753	25.427
1289	2015-05-04T14:09:12Z	62.804	5.741	25.417
1290	2015-05-04T14:39:12Z	64.941	5.743	25.452
1291	2015-05-04T15:09:12Z	64.097	5.742	25.511
1292	2015-05-04T15:39:12Z	64.463	5.741	25.448
1293	2015-05-04T16:09:12Z	64.497	5.732	25.453
1294	2015-05-04T16:39:12Z	60.162	5.732	25.456
1295	2015-05-04T17:09:12Z	63.256	5.733	25.483
1296	2015-05-04T17:39:12Z	60.806	5.754	25.600
1297	2015-05-04T18:09:12Z	57.955	5.779	25.632
1298	2015-05-04T18:39:12Z	57.256	5.776	25.628
1299	2015-05-04T19:09:12Z	57.941	5.774	25.660
1300	2015-05-04T19:39:12Z	58.733	5.766	25.626
1301	2015-05-04T20:09:12Z	57.613	5.773	25.628
1302	2015-05-04T20:39:12Z	57.257	5.765	25.708
1303	2015-05-04T21:09:12Z	58.815	5.770	25.635
1304	2015-05-04T21:39:12Z	60.910	5.763	25.640
1305	2015-05-04T22:09:12Z	57.981	5.785	25.660
1306	2015-05-04T22:39:12Z	57.026	5.771	25.618
1307	2015-05-04T23:09:12Z	57.433	5.762	25.685
1308	2015-05-04T23:39:12Z	56.145	5.769	25.738
1309	2015-05-05T00:09:12Z	56.501	5.766	25.693
1310	2015-05-05T00:39:12Z	61.934	5.748	25.537
1311	2015-05-05T01:09:12Z	63.180	5.731	25.351
1312	2015-05-05T01:39:12Z	62.864	5.740	25.369
1313	2015-05-05T02:09:12Z	67.981	5.778	25.279
1314	2015-05-05T02:39:12Z	69.673	5.838	25.113
1315	2015-05-05T03:09:12Z	69.992	5.857	25.255
1316	2015-05-05T03:39:12Z	63.423	5.786	25.575
1317	2015-05-05T04:09:12Z	59.382	5.765	25.501
1318	2015-05-05T04:39:12Z	59.701	5.752	25.493
1319	2015-05-05T05:09:12Z	61.190	5.738	25.558
1320	2015-05-05T05:39:12Z	60.277	5.751	25.581
1321	2015-05-05T06:09:12Z	61.476	5.751	25.548
1322	2015-05-05T06:39:12Z	62.208	5.746	25.489
1323	2015-05-05T07:09:12Z	62.377	5.743	25.495
1324	2015-05-05T07:39:12Z	66.601	5.769	25.371
1325	2015-05-05T08:09:12Z	66.635	5.766	25.369
1326	2015-05-05T08:39:12Z	60.539	5.755	25.346
1327	2015-05-05T09:09:12Z	60.848	5.743	25.348
1328	2015-05-05T09:39:12Z	67.762	5.789	25.327
1329	2015-05-05T10:09:12Z	68.741	5.796	25.336
1330	2015-05-05T10:39:12Z	64.992	5.762	25.452
1331	2015-05-05T11:09:12Z	63.828	5.757	25.416
1332	2015-05-05T11:39:12Z	63.431	5.747	25.469
1333	2015-05-05T12:09:12Z	65.053	5.768	25.424
1334	2015-05-05T12:39:12Z	64.892	5.784	25.424
1335	2015-05-05T13:09:12Z	64.666	5.775	25.420
1336	2015-05-05T13:39:12Z	62.849	5.745	25.411
1337	2015-05-05T14:09:12Z	63.472	5.758	25.430
1338	2015-05-05T14:39:12Z	63.842	5.761	25.460
1339	2015-05-05T15:09:12Z	64.056	5.765	25.429
1340	2015-05-05T15:39:12Z	65.409	5.800	25.404
1341	2015-05-05T16:09:12Z	68.780	5.827	25.232
1342	2015-05-05T16:39:12Z	68.134	5.875	25.243
1343	2015-05-05T17:09:12Z	70.087	5.912	25.160
1344	2015-05-05T17:39:12Z	68.888	5.885	25.202
1345	2015-05-05T18:09:12Z	67.396	5.854	25.294
1346	2015-05-05T18:39:12Z	67.727	5.807	25.274
1347	2015-05-05T19:09:12Z	65.067	5.778	25.331
1348	2015-05-05T19:39:12Z	64.500	5.774	25.395
1349	2015-05-05T20:09:12Z	63.356	5.771	25.383
1350	2015-05-05T20:39:12Z	63.849	5.748	25.375
1351	2015-05-05T21:09:12Z	63.018	5.742	25.417
1352	2015-05-05T21:39:12Z	61.989	5.744	25.459
1353	2015-05-05T22:09:12Z	61.953	5.745	25.449
1354	2015-05-05T22:39:12Z	60.923	5.760	25.538
1355	2015-05-05T23:09:12Z	61.028	5.738	25.560
1356	2015-05-05T23:39:12Z	61.407	5.738	25.538
1357	2015-05-06T00:09:12Z	63.235	5.761	25.441
1358	2015-05-06T00:39:12Z	65.296	5.769	25.338
1359	2015-05-06T01:09:12Z	62.923	5.767	25.458
1360	2015-05-06T01:39:12Z	62.790	5.747	25.490
1361	2015-05-06T02:09:12Z	62.092	5.746	25.538
1362	2015-05-06T02:39:12Z	62.122	5.749	25.516
1363	2015-05-06T03:09:12Z	62.465	5.752	25.585
1364	2015-05-06T03:39:12Z	61.138	5.750	25.571
1365	2015-05-06T04:09:12Z	62.341	5.757	25.693
1366	2015-05-06T04:39:12Z	61.480	5.756	25.630
1367	2015-05-06T05:09:12Z	62.930	5.752	25.569
1368	2015-05-06T05:39:12Z	62.076	5.754	25.592
1369	2015-05-06T06:09:12Z	64.344	5.751	25.541
1370	2015-05-06T06:39:12Z	63.733	5.759	25.409
1371	2015-05-06T07:09:12Z	64.235	5.762	25.457
1372	2015-05-06T07:39:12Z	63.612	5.758	25.451
1373	2015-05-06T08:09:12Z	63.376	5.758	25.422
1374	2015-05-06T08:39:12Z	62.969	5.761	25.396
1375	2015-05-06T09:09:12Z	61.592	5.752	25.566
1376	2015-05-06T09:39:12Z	60.447	5.761	25.419
1377	2015-05-06T10:09:12Z	56.460	5.797	25.482
1378	2015-05-06T10:39:12Z	60.146	5.781	25.443
1379	2015-05-06T11:09:12Z	62.246	5.765	25.378
1380	2015-05-06T11:39:12Z	57.856	5.783	25.520
1381	2015-05-06T12:09:12Z	57.249	5.794	25.591
1382	2015-05-06T12:39:12Z	62.014	5.749	25.279
1383	2015-05-06T13:09:12Z	61.853	5.752	25.364
1384	2015-05-06T13:39:12Z	60.843	5.758	25.382
1385	2015-05-06T14:09:12Z	62.842	5.758	25.114
1386	2015-05-06T14:39:12Z	63.859	5.775	25.058
1387	2015-05-06T15:09:12Z	63.888	5.787	25.028
1388	2015-05-06T15:39:12Z	64.220	5.777	25.146
1389	2015-05-06T16:09:12Z	63.245	5.755	25.276
1390	2015-05-06T16:39:12Z	59.007	5.783	25.379
1391	2015-05-06T17:09:12Z	61.321	5.800	25.317
1392	2015-05-06T17:39:12Z	62.195	5.768	25.247
1393	2015-05-06T18:09:12Z	63.398	5.781	25.233
1394	2015-05-06T18:39:12Z	63.102	5.777	25.259
1395	2015-05-06T19:09:12Z	64.031	5.798	25.257
1396	2015-05-06T19:39:12Z	63.033	5.771	25.321
1397	2015-05-06T20:09:12Z	63.293	5.763	25.169
1398	2015-05-06T20:39:12Z	64.730	5.764	25.217
1399	2015-05-06T21:09:12Z	61.989	5.767	25.326
1400	2015-05-06T21:39:12Z	61.729	5.763	25.320
1401	2015-05-06T22:09:12Z	63.098	5.749	25.476
1402	2015-05-06T22:39:12Z	63.266	5.753	25.518
1403	2015-05-06T23:09:12Z	63.811	5.756	25.489
1404	2015-05-06T23:39:12Z	63.897	5.759	25.517
1405	2015-05-07T00:09:12Z	63.883	5.760	25.459
1406	2015-05-07T00:39:12Z	64.038	5.780	25.427
1407	2015-05-07T01:09:12Z	64.763	5.785	25.393
1408	2015-05-07T01:39:12Z	65.846	5.776	25.347
1409	2015-05-07T02:09:12Z	67.555	5.797	25.289
1410	2015-05-07T02:39:12Z	67.137	5.810	25.302
1411	2015-05-07T03:09:12Z	68.322	5.902	25.128
1412	2015-05-07T03:39:12Z	68.748	6.004	25.092
1413	2015-05-07T04:09:12Z	67.797	6.063	25.119
1414	2015-05-07T04:39:12Z	66.660	5.974	25.243
1415	2015-05-07T05:09:12Z	67.184	6.051	25.141
1416	2015-05-07T05:39:12Z	66.722	5.875	25.265
1417	2015-05-07T06:09:12Z	63.989	5.794	25.391
1418	2015-05-07T06:39:12Z	64.948	5.777	25.444
1419	2015-05-07T07:09:12Z	65.112	5.788	25.492
1420	2015-05-07T07:39:12Z	66.132	5.785	25.338
1421	2015-05-07T08:09:12Z	66.151	5.783	25.359
1422	2015-05-07T08:39:12Z	62.979	5.800	25.515
1423	2015-05-07T09:09:12Z	61.298	5.801	25.540
1424	2015-05-07T09:39:12Z	62.821	5.767	25.488
1425	2015-05-07T10:09:12Z	63.233	5.777	25.453
1426	2015-05-07T10:39:12Z	63.711	5.763	25.480
1427	2015-05-07T11:09:12Z	64.925	5.775	25.323
1428	2015-05-07T11:39:12Z	62.656	5.794	25.501
1429	2015-05-07T12:09:12Z	58.994	5.795	25.635
1430	2015-05-07T12:39:12Z	58.742	5.794	25.663
1431	2015-05-07T13:09:12Z	59.438	5.797	25.768
1432	2015-05-07T13:39:12Z	56.185	5.839	25.755
1433	2015-05-07T14:09:12Z	55.525	5.815	25.792
1434	2015-05-07T14:39:12Z	53.972	5.832	25.934
1435	2015-05-07T15:09:12Z	60.264	5.797	25.655
1436	2015-05-07T15:39:12Z	61.515	5.790	25.655
1437	2015-05-07T16:09:12Z	60.869	5.792	25.638
1438	2015-05-07T16:39:12Z	53.573	5.837	25.943
1439	2015-05-07T17:09:12Z	56.033	5.880	25.886
1440	2015-05-07T17:39:12Z	55.234	5.873	25.884
1441	2015-05-07T18:09:12Z	52.805	5.870	25.865
1442	2015-05-07T18:39:12Z	52.499	5.900	25.983
1443	2015-05-07T19:09:12Z	52.826	5.863	25.858
1444	2015-05-07T19:39:12Z	50.306	5.896	25.946
1445	2015-05-07T20:09:12Z	50.533	5.926	26.016
1446	2015-05-07T20:39:12Z	43.085	6.050	26.070
1447	2015-05-07T21:09:12Z	29.618	6.237	26.442
1448	2015-05-07T21:39:12Z	32.798	6.210	26.320
1449	2015-05-07T22:09:12Z	36.561	6.151	26.294
1450	2015-05-07T22:39:12Z	32.552	6.201	26.357
1451	2015-05-07T23:09:12Z	34.147	6.164	26.136
1452	2015-05-07T23:39:12Z	36.301	6.145	26.315
1453	2015-05-08T00:09:12Z	42.929	6.043	26.055
1454	2015-05-08T00:39:12Z	43.884	6.036	26.150
1455	2015-05-08T01:09:12Z	43.963	6.052	26.124
1456	2015-05-08T01:39:12Z	45.874	6.105	26.141
1457	2015-05-08T02:09:12Z	37.933	6.121	26.320
1458	2015-05-08T02:39:12Z	47.256	5.981	26.045
1459	2015-05-08T03:09:12Z	50.153	5.935	25.960
1460	2015-05-08T03:39:12Z	54.562	6.202	25.841
1461	2015-05-08T04:09:12Z	58.928	6.212	25.673
1462	2015-05-08T04:39:12Z	58.328	6.121	25.705
1463	2015-05-08T05:09:12Z	61.355	6.159	25.529
1464	2015-05-08T05:39:12Z	60.506	6.131	25.609
1465	2015-05-08T06:09:12Z	61.421	6.118	25.525
1466	2015-05-08T06:39:12Z	62.179	6.095	25.433
1467	2015-05-08T07:09:12Z	60.679	6.113	25.511
1468	2015-05-08T07:39:12Z	58.528	5.977	25.688
1469	2015-05-08T08:09:12Z	55.876	5.944	25.745
1470	2015-05-08T08:39:12Z	56.066	5.939	25.838
1471	2015-05-08T09:09:12Z	50.812	6.016	25.902
1472	2015-05-08T09:39:12Z	48.406	6.116	26.011
1473	2015-05-08T10:09:12Z	41.587	6.210	26.004
1474	2015-05-08T10:39:12Z	43.461	6.182	25.995
1475	2015-05-08T11:09:12Z	43.184	6.207	25.988
1476	2015-05-08T11:39:12Z	47.463	6.162	25.830
1477	2015-05-08T12:09:12Z	62.392	6.088	25.513
1478	2015-05-08T12:39:12Z	61.322	6.049	25.767
1479	2015-05-08T13:09:12Z	61.384	6.104	25.558
1480	2015-05-08T13:39:12Z	47.189	6.157	25.874
1481	2015-05-08T14:09:12Z	51.147	6.114	25.831
1482	2015-05-08T14:39:12Z	43.471	6.182	25.980
1483	2015-05-08T15:09:12Z	42.914	6.199	26.003
1484	2015-05-08T15:39:12Z	44.324	6.215	25.905
1485	2015-05-08T16:09:12Z	44.476	6.243	25.903
1486	2015-05-08T16:39:12Z	46.882	6.195	25.837
1487	2015-05-08T17:09:12Z	49.370	6.146	25.860
1488	2015-05-08T17:39:12Z	49.174	6.120	25.910
1489	2015-05-08T18:09:12Z	45.679	6.174	26.023
1490	2015-05-08T18:39:12Z	48.522	6.109	25.916
1491	2015-05-08T19:09:12Z	47.815	6.095	25.933
1492	2015-05-08T19:39:12Z	49.926	6.097	25.919
1493	2015-05-08T20:09:12Z	51.775	6.159	25.917
1494	2015-05-08T20:39:12Z	53.366	6.207	25.829
1495	2015-05-08T21:09:12Z	53.058	6.200	25.864
1496	2015-05-08T21:39:12Z	54.398	6.213	25.823
1497	2015-05-08T22:09:12Z	56.910	6.230	25.653
1498	2015-05-08T22:39:12Z	58.016	6.273	25.669
1499	2015-05-08T23:09:12Z	60.069	6.394	25.565
1500	2015-05-08T23:39:12Z	60.882	6.452	25.498
1501	2015-05-09T00:09:12Z	63.025	6.487	25.451
1502	2015-05-09T00:39:12Z	66.337	6.630	25.201
1503	2015-05-09T01:09:12Z	67.337	6.680	25.250
1504	2015-05-09T01:39:12Z	66.910	6.689	25.216
1505	2015-05-09T02:09:12Z	64.735	6.549	25.366
1506	2015-05-09T02:39:12Z	65.252	6.577	25.318
1507	2015-05-09T03:09:12Z	64.300	6.536	25.370
1508	2015-05-09T03:39:12Z	65.218	6.566	25.290
1509	2015-05-09T04:09:12Z	69.030	6.741	25.157
1510	2015-05-09T04:39:12Z	74.340	7.036	24.962
1511	2015-05-09T05:09:12Z	68.562	6.936	25.037
1512	2015-05-09T05:39:12Z	72.528	7.174	24.827
1513	2015-05-09T06:09:12Z	74.773	7.332	24.711
1514	2015-05-09T06:39:12Z	70.548	7.156	24.910
1515	2015-05-09T07:09:12Z	73.690	7.311	24.765
1516	2015-05-09T07:39:12Z	76.601	7.533	24.658
1517	2015-05-09T08:09:12Z	77.928	7.604	24.619
1518	2015-05-09T08:39:12Z	77.377	7.587	24.616
1519	2015-05-09T09:09:12Z	75.104	7.476	24.678
1520	2015-05-09T09:39:12Z	77.877	7.597	24.578
1521	2015-05-09T10:09:12Z	76.807	7.550	24.594
1522	2015-05-09T10:39:12Z	74.544	7.408	24.707
1523	2015-05-09T11:09:12Z	74.774	7.413	24.713
1524	2015-05-09T11:39:12Z	72.287	7.290	24.813
1525	2015-05-09T12:09:12Z	72.212	7.278	24.823
1526	2015-05-09T12:39:12Z	71.028	7.238	24.846
1527	2015-05-09T13:09:12Z	71.225	7.235	24.851
1528	2015-05-09T13:39:12Z	70.650	7.222	24.870
1529	2015-05-09T14:09:12Z	70.758	7.194	24.886
1530	2015-05-09T14:39:12Z	68.982	7.111	25.007
1531	2015-05-09T15:09:12Z	70.471	7.140	24.972
1532	2015-05-09T15:39:12Z	67.725	7.083	25.011
1533	2015-05-09T16:09:12Z	68.389	7.116	24.965
1534	2015-05-09T16:39:12Z	71.035	7.304	24.824
1535	2015-05-09T17:09:12Z	69.548	7.179	24.933
1536	2015-05-09T17:39:12Z	70.135	7.205	24.878
1537	2015-05-09T18:09:12Z	74.308	7.411	24.749
1538	2015-05-09T18:39:12Z	75.854	7.512	24.656
1539	2015-05-09T19:09:12Z	79.140	7.704	24.492
1540	2015-05-09T19:39:12Z	75.556	7.528	24.618
1541	2015-05-09T20:09:12Z	73.376	7.449	24.700
1542	2015-05-09T20:39:12Z	72.297	7.387	24.674
1543	2015-05-09T21:09:12Z	75.789	7.517	24.612
1544	2015-05-09T21:39:12Z	75.778	7.563	24.620
1545	2015-05-09T22:09:12Z	75.756	7.580	24.616
1546	2015-05-09T22:39:12Z	71.017	7.382	24.793
1547	2015-05-09T23:09:12Z	71.085	7.366	24.799
1548	2015-05-09T23:39:12Z	69.479	7.337	24.833
1549	2015-05-10T00:09:12Z	65.887	7.172	24.899
1550	2015-05-10T00:39:12Z	68.560	7.215	24.885
1551	2015-05-10T01:09:12Z	66.503	7.163	24.992
1552	2015-05-10T01:39:12Z	63.240	6.954	25.143
1553	2015-05-10T02:09:12Z	60.252	6.766	25.267
1554	2015-05-10T02:39:12Z	65.050	6.977	25.262
1555	2015-05-10T03:09:12Z	67.218	7.088	25.042
1556	2015-05-10T03:39:12Z	69.781	7.131	25.010
1557	2015-05-10T04:09:12Z	70.232	7.207	24.894
1558	2015-05-10T04:39:12Z	70.514	7.277	24.832
1559	2015-05-10T05:09:12Z	75.891	7.589	24.572
1560	2015-05-10T05:39:12Z	76.522	7.611	24.611
1561	2015-05-10T06:09:12Z	82.851	7.874	24.364
1562	2015-05-10T06:39:12Z	80.700	7.862	24.337
1563	2015-05-10T07:09:12Z	76.727	7.639	24.598
1564	2015-05-10T07:39:12Z	75.089	7.584	24.625
1565	2015-05-10T08:09:12Z	72.339	7.454	24.788
1566	2015-05-10T08:39:12Z	70.929	7.339	24.968
1567	2015-05-10T09:09:12Z	68.300	7.204	24.981
1568	2015-05-10T09:39:12Z	66.785	7.135	25.002
1569	2015-05-10T10:09:12Z	61.424	6.844	25.232
1570	2015-05-10T10:39:12Z	63.249	6.799	25.163
1571	2015-05-10T11:09:12Z	65.186	6.916	25.179
1572	2015-05-10T11:39:12Z	68.705	7.060	25.216
1573	2015-05-10T12:09:12Z	68.699	7.136	24.975
1574	2015-05-10T12:39:12Z	62.786	7.005	25.240
1575	2015-05-10T13:09:12Z	63.246	6.924	25.214
1576	2015-05-10T13:39:12Z	66.702	7.063	25.082
1577	2015-05-10T14:09:12Z	68.165	7.091	25.039
1578	2015-05-10T14:39:12Z	69.808	7.108	24.982
1579	2015-05-10T15:09:12Z	72.627	7.195	24.934
1580	2015-05-10T15:39:12Z	72.832	7.122	24.975
1581	2015-05-10T16:09:12Z	69.080	6.976	25.034
1582	2015-05-10T16:39:12Z	75.224	7.214	24.862
1583	2015-05-10T17:09:12Z	71.491	7.062	25.030
1584	2015-05-10T17:39:12Z	66.766	6.898	25.105
1585	2015-05-10T18:09:12Z	67.533	6.817	25.149
1586	2015-05-10T18:39:12Z	70.146	6.921	25.173
1587	2015-05-10T19:09:12Z	69.018	6.918	25.056
1588	2015-05-10T19:39:12Z	68.077	6.815	25.154
1589	2015-05-10T20:09:12Z	67.057	6.788	25.154
1590	2015-05-10T20:39:12Z	65.347	6.759	25.274
1591	2015-05-10T21:09:12Z	63.276	6.680	25.321
1592	2015-05-10T21:39:12Z	66.447	6.791	25.139
1593	2015-05-10T22:09:12Z	63.801	6.645	25.264
1594	2015-05-10T22:39:12Z	62.554	6.572	25.463
1595	2015-05-10T23:09:12Z	59.880	6.566	25.480
1596	2015-05-10T23:39:12Z	61.235	6.582	25.467
1597	2015-05-11T00:09:12Z	63.803	6.606	25.306
1598	2015-05-11T00:39:12Z	62.336	6.580	25.364
1599	2015-05-11T01:09:12Z	63.920	6.607	25.352
1600	2015-05-11T01:39:12Z	66.295	6.675	25.252
1601	2015-05-11T02:09:12Z	65.733	6.738	25.196
1602	2015-05-11T02:39:12Z	66.954	6.831	25.117
1603	2015-05-11T03:09:12Z	67.456	6.892	25.060
1604	2015-05-11T03:39:12Z	68.581	6.958	24.991
1605	2015-05-11T04:09:12Z	67.879	7.006	24.970
1606	2015-05-11T04:39:12Z	67.705	7.031	25.003
1607	2015-05-11T05:09:12Z	69.789	7.157	24.889
1608	2015-05-11T05:39:12Z	71.572	7.271	24.844
1609	2015-05-11T06:09:12Z	72.725	7.261	24.767
1610	2015-05-11T06:39:12Z	72.777	7.215	24.796
1611	2015-05-11T07:09:12Z	71.166	7.180	24.935
1612	2015-05-11T07:39:12Z	68.223	7.072	24.992
1613	2015-05-11T08:09:12Z	69.944	7.099	24.960
1614	2015-05-11T08:39:12Z	74.356	7.213	24.769
1615	2015-05-11T09:09:12Z	73.901	7.205	24.772
1616	2015-05-11T09:39:12Z	75.697	7.289	24.707
1617	2015-05-11T10:09:12Z	73.094	7.182	24.900
1618	2015-05-11T10:39:12Z	68.590	7.054	24.989
1619	2015-05-11T11:09:12Z	68.477	6.996	25.012
1620	2015-05-11T11:39:12Z	67.013	6.945	25.105
1621	2015-05-11T12:09:12Z	66.477	6.910	25.080
1622	2015-05-11T12:39:12Z	62.664	6.712	25.387
1623	2015-05-11T13:09:12Z	60.400	6.610	25.436
1624	2015-05-11T13:39:12Z	63.386	6.645	25.466
1625	2015-05-11T14:09:12Z	61.015	6.615	25.399
1626	2015-05-11T14:39:12Z	57.810	6.504	25.497
1627	2015-05-11T15:09:12Z	57.108	6.460	25.534
1628	2015-05-11T15:39:12Z	57.158	6.480	25.573
