#				Salinity #242, -7.7(0)
#Record	Time tag (Gmt)	AirSaturation(%)	Temperature(Deg.C)	Salinity(PSU)
61	2014-06-05T21:00:45Z	52.898	6.756	24.313
62	2014-06-05T21:30:45Z	49.605	6.527	24.424
63	2014-06-05T22:00:45Z	48.133	6.383	24.480
64	2014-06-05T22:30:45Z	47.087	6.309	24.577
65	2014-06-05T23:00:45Z	48.500	6.347	24.519
66	2014-06-05T23:30:45Z	45.043	6.190	24.689
67	2014-06-06T00:00:45Z	43.285	6.123	24.718
68	2014-06-06T00:30:45Z	43.198	6.138	24.722
69	2014-06-06T01:00:45Z	43.308	6.143	24.731
70	2014-06-06T01:30:45Z	46.947	6.315	24.577
71	2014-06-06T02:00:45Z	48.244	6.384	24.490
72	2014-06-06T02:30:45Z	48.893	6.397	24.497
73	2014-06-06T03:00:45Z	48.487	6.368	24.523
74	2014-06-06T03:30:45Z	48.058	6.325	24.594
75	2014-06-06T04:00:45Z	44.620	6.175	24.691
76	2014-06-06T04:30:45Z	46.437	6.252	24.587
77	2014-06-06T05:00:45Z	46.075	6.236	24.593
78	2014-06-06T05:30:45Z	46.609	6.309	24.554
79	2014-06-06T06:00:45Z	48.680	6.465	24.412
80	2014-06-06T06:30:45Z	46.943	6.315	24.589
81	2014-06-06T07:00:45Z	43.142	6.143	24.742
82	2014-06-06T07:30:45Z	44.754	6.177	24.633
83	2014-06-06T08:00:45Z	45.353	6.196	24.638
84	2014-06-06T08:30:45Z	42.168	6.154	24.756
85	2014-06-06T09:00:45Z	46.914	6.255	24.659
86	2014-06-06T09:30:45Z	47.405	6.255	24.617
87	2014-06-06T10:00:45Z	48.242	6.370	24.491
88	2014-06-06T10:30:45Z	48.134	6.359	24.537
89	2014-06-06T11:00:45Z	46.675	6.348	24.588
90	2014-06-06T11:30:45Z	46.680	6.360	24.495
91	2014-06-06T12:00:45Z	47.220	6.406	24.517
92	2014-06-06T12:30:45Z	51.138	6.609	24.411
93	2014-06-06T13:00:45Z	49.990	6.515	24.496
94	2014-06-06T13:30:45Z	46.867	6.320	24.555
95	2014-06-06T14:00:45Z	45.571	6.306	24.566
96	2014-06-06T14:30:45Z	48.176	6.440	24.459
97	2014-06-06T15:00:45Z	48.732	6.432	24.486
98	2014-06-06T15:30:45Z	46.915	6.308	24.563
99	2014-06-06T16:00:45Z	45.970	6.237	24.571
100	2014-06-06T16:30:45Z	42.800	6.152	24.749
101	2014-06-06T17:00:45Z	45.536	6.220	24.613
102	2014-06-06T17:30:45Z	46.906	6.275	24.572
103	2014-06-06T18:00:45Z	47.566	6.345	24.541
104	2014-06-06T18:30:45Z	49.686	6.422	24.512
105	2014-06-06T19:00:45Z	48.780	6.435	24.482
106	2014-06-06T19:30:45Z	50.268	6.653	24.377
107	2014-06-06T20:00:45Z	51.962	6.758	24.299
108	2014-06-06T20:30:45Z	52.578	6.755	24.291
109	2014-06-06T21:00:45Z	49.904	6.670	24.351
110	2014-06-06T21:30:45Z	49.968	6.688	24.337
111	2014-06-06T22:00:45Z	48.076	6.537	24.429
112	2014-06-06T22:30:45Z	46.476	6.448	24.483
113	2014-06-06T23:00:45Z	48.586	6.518	24.446
114	2014-06-06T23:30:45Z	48.484	6.472	24.434
115	2014-06-07T00:00:45Z	50.675	6.489	24.454
116	2014-06-07T00:30:45Z	50.334	6.532	24.474
117	2014-06-07T01:00:45Z	48.736	6.495	24.553
118	2014-06-07T01:30:45Z	46.867	6.417	24.503
119	2014-06-07T02:00:45Z	44.838	6.277	24.621
120	2014-06-07T02:30:45Z	43.797	6.205	24.655
121	2014-06-07T03:00:45Z	43.715	6.205	24.639
122	2014-06-07T03:30:45Z	46.122	6.262	24.613
123	2014-06-07T04:00:45Z	47.111	6.339	24.536
124	2014-06-07T04:30:45Z	45.771	6.267	24.587
125	2014-06-07T05:00:45Z	44.953	6.237	24.626
126	2014-06-07T05:30:45Z	44.302	6.230	24.648
127	2014-06-07T06:00:45Z	45.942	6.267	24.608
128	2014-06-07T06:30:45Z	45.666	6.289	24.579
129	2014-06-07T07:00:45Z	45.360	6.277	24.596
130	2014-06-07T07:30:45Z	46.611	6.371	24.564
131	2014-06-07T08:00:45Z	45.935	6.384	24.564
132	2014-06-07T08:30:45Z	50.390	6.541	24.421
133	2014-06-07T09:00:45Z	53.919	6.809	24.287
134	2014-06-07T09:30:45Z	51.487	6.708	24.322
135	2014-06-07T10:00:45Z	55.983	7.143	24.130
136	2014-06-07T10:30:45Z	54.960	6.892	24.223
137	2014-06-07T11:00:45Z	52.362	6.784	24.319
138	2014-06-07T11:30:45Z	50.674	6.649	24.432
139	2014-06-07T12:00:45Z	50.494	6.570	24.465
140	2014-06-07T12:30:45Z	46.803	6.422	24.569
141	2014-06-07T13:00:45Z	47.051	6.419	24.481
142	2014-06-07T13:30:45Z	49.932	6.541	24.426
143	2014-06-07T14:00:45Z	49.012	6.552	24.449
144	2014-06-07T14:30:45Z	46.208	6.429	24.529
145	2014-06-07T15:00:45Z	45.639	6.404	24.541
146	2014-06-07T15:30:45Z	44.853	6.368	24.648
147	2014-06-07T16:00:45Z	45.240	6.293	24.661
148	2014-06-07T16:30:45Z	45.287	6.299	24.624
149	2014-06-07T17:00:45Z	45.123	6.286	24.628
150	2014-06-07T17:30:45Z	45.125	6.278	24.585
151	2014-06-07T18:00:45Z	44.021	6.224	24.674
152	2014-06-07T18:30:45Z	44.220	6.220	24.656
153	2014-06-07T19:00:45Z	44.564	6.204	24.675
154	2014-06-07T19:30:45Z	46.118	6.390	24.542
155	2014-06-07T20:00:45Z	44.544	6.349	24.647
156	2014-06-07T20:30:45Z	44.514	6.358	24.586
157	2014-06-07T21:00:45Z	44.020	6.315	24.617
158	2014-06-07T21:30:45Z	45.879	6.353	24.596
159	2014-06-07T22:00:45Z	47.428	6.396	24.609
160	2014-06-07T22:30:45Z	47.195	6.400	24.597
161	2014-06-07T23:00:45Z	45.918	6.343	24.587
162	2014-06-07T23:30:45Z	47.173	6.422	24.561
163	2014-06-08T00:00:45Z	46.790	6.415	24.543
164	2014-06-08T00:30:45Z	45.205	6.360	24.579
165	2014-06-08T01:00:45Z	45.842	6.356	24.561
166	2014-06-08T01:30:45Z	45.607	6.357	24.531
167	2014-06-08T02:00:45Z	44.802	6.316	24.656
168	2014-06-08T02:30:45Z	45.677	6.343	24.579
169	2014-06-08T03:00:45Z	46.077	6.376	24.615
170	2014-06-08T03:30:45Z	47.574	6.507	24.510
171	2014-06-08T04:00:45Z	48.103	6.572	24.454
172	2014-06-08T04:30:45Z	47.648	6.522	24.520
173	2014-06-08T05:00:45Z	48.153	6.517	24.484
174	2014-06-08T05:30:45Z	47.466	6.475	24.519
175	2014-06-08T06:00:45Z	46.393	6.446	24.582
176	2014-06-08T06:30:45Z	45.879	6.437	24.507
177	2014-06-08T07:00:45Z	45.900	6.367	24.574
178	2014-06-08T07:30:45Z	44.287	6.310	24.652
179	2014-06-08T08:00:45Z	41.847	6.297	24.703
180	2014-06-08T08:30:45Z	41.933	6.295	24.637
181	2014-06-08T09:00:45Z	38.525	6.275	24.748
182	2014-06-08T09:30:45Z	38.267	6.380	24.771
183	2014-06-08T10:00:45Z	38.421	6.338	24.750
184	2014-06-08T10:30:45Z	40.060	6.328	24.767
185	2014-06-08T11:00:45Z	40.590	6.327	24.814
186	2014-06-08T11:30:45Z	42.344	6.325	24.675
187	2014-06-08T12:00:45Z	42.604	6.518	24.621
188	2014-06-08T12:30:45Z	46.658	6.503	24.555
189	2014-06-08T13:00:45Z	46.035	6.418	24.614
190	2014-06-08T13:30:45Z	47.773	6.530	24.482
191	2014-06-08T14:00:45Z	47.855	6.493	24.550
192	2014-06-08T14:30:45Z	47.662	6.417	24.556
193	2014-06-08T15:00:45Z	43.267	6.235	24.758
194	2014-06-08T15:30:45Z	46.304	6.317	24.639
195	2014-06-08T16:00:45Z	40.514	6.133	24.858
196	2014-06-08T16:30:45Z	43.989	6.201	24.712
197	2014-06-08T17:00:45Z	41.415	6.140	24.822
198	2014-06-08T17:30:45Z	44.452	6.234	24.691
199	2014-06-08T18:00:45Z	45.141	6.239	24.659
200	2014-06-08T18:30:45Z	47.675	6.426	24.546
201	2014-06-08T19:00:45Z	46.699	6.338	24.597
202	2014-06-08T19:30:45Z	46.556	6.371	24.591
203	2014-06-08T20:00:45Z	49.195	6.505	24.500
204	2014-06-08T20:30:45Z	46.721	6.418	24.530
205	2014-06-08T21:00:45Z	49.438	6.481	24.526
206	2014-06-08T21:30:45Z	51.825	6.658	24.466
207	2014-06-08T22:00:45Z	53.383	6.843	24.375
208	2014-06-08T22:30:45Z	53.340	6.783	24.441
209	2014-06-08T23:00:45Z	49.464	6.581	24.459
210	2014-06-08T23:30:45Z	48.726	6.483	24.502
211	2014-06-09T00:00:45Z	48.362	6.512	24.481
212	2014-06-09T00:30:45Z	47.714	6.487	24.540
213	2014-06-09T01:00:45Z	45.775	6.338	24.608
214	2014-06-09T01:30:45Z	48.811	6.514	24.531
215	2014-06-09T02:00:45Z	49.164	6.570	24.479
216	2014-06-09T02:30:45Z	48.115	6.610	24.476
217	2014-06-09T03:00:45Z	44.629	6.498	24.587
218	2014-06-09T03:30:45Z	40.503	6.549	24.665
219	2014-06-09T04:00:45Z	43.235	6.639	24.568
220	2014-06-09T04:30:45Z	46.482	6.920	24.416
221	2014-06-09T05:00:45Z	44.238	6.723	24.467
222	2014-06-09T05:30:45Z	45.461	6.700	24.403
223	2014-06-09T06:00:45Z	47.416	6.694	24.453
224	2014-06-09T06:30:45Z	47.973	6.720	24.387
225	2014-06-09T07:00:45Z	47.965	6.848	24.429
226	2014-06-09T07:30:45Z	45.429	6.721	24.518
227	2014-06-09T08:00:45Z	44.077	6.639	24.554
228	2014-06-09T08:30:45Z	44.169	6.462	24.534
229	2014-06-09T09:00:45Z	43.594	6.431	24.591
230	2014-06-09T09:30:45Z	42.443	6.401	24.643
231	2014-06-09T10:00:45Z	46.602	6.589	24.583
232	2014-06-09T10:30:45Z	46.789	6.608	24.386
233	2014-06-09T11:00:45Z	41.793	6.522	24.543
234	2014-06-09T11:30:45Z	42.408	6.474	24.617
235	2014-06-09T12:00:45Z	42.974	6.455	24.660
236	2014-06-09T12:30:45Z	46.075	6.521	24.624
237	2014-06-09T13:00:45Z	45.792	6.736	24.429
238	2014-06-09T13:30:45Z	46.848	6.790	24.421
239	2014-06-09T14:00:45Z	48.807	6.856	24.312
240	2014-06-09T14:30:45Z	50.722	6.937	24.259
241	2014-06-09T15:00:45Z	48.440	6.802	24.356
242	2014-06-09T15:30:45Z	48.116	6.856	24.368
243	2014-06-09T16:00:45Z	47.684	6.769	24.430
244	2014-06-09T16:30:45Z	44.017	6.627	24.529
245	2014-06-09T17:00:45Z	42.932	6.539	24.602
246	2014-06-09T17:30:45Z	40.174	6.484	24.658
247	2014-06-09T18:00:45Z	41.266	6.522	24.622
248	2014-06-09T18:30:45Z	42.497	6.590	24.555
249	2014-06-09T19:00:45Z	44.128	6.648	24.529
250	2014-06-09T19:30:45Z	41.248	6.596	24.609
251	2014-06-09T20:00:45Z	40.770	6.566	24.628
252	2014-06-09T20:30:45Z	42.292	6.611	24.640
253	2014-06-09T21:00:45Z	43.694	6.645	24.535
254	2014-06-09T21:30:45Z	44.739	6.713	24.440
255	2014-06-09T22:00:45Z	50.947	7.112	24.304
256	2014-06-09T22:30:45Z	53.175	7.041	24.266
257	2014-06-09T23:00:45Z	51.691	6.975	24.242
258	2014-06-09T23:30:45Z	47.076	6.868	24.444
259	2014-06-10T00:00:45Z	48.286	6.871	24.409
260	2014-06-10T00:30:45Z	49.845	7.020	24.333
261	2014-06-10T01:00:45Z	48.695	7.127	24.258
262	2014-06-10T01:30:45Z	48.461	7.178	24.311
263	2014-06-10T02:00:45Z	49.085	7.289	24.210
264	2014-06-10T02:30:45Z	46.958	7.061	24.364
265	2014-06-10T03:00:45Z	45.650	6.960	24.411
266	2014-06-10T03:30:45Z	46.059	7.000	24.447
267	2014-06-10T04:00:45Z	46.019	7.064	24.311
268	2014-06-10T04:30:45Z	48.244	7.145	24.287
269	2014-06-10T05:00:45Z	47.291	7.019	24.351
270	2014-06-10T05:30:45Z	43.669	6.970	24.406
271	2014-06-10T06:00:45Z	43.861	6.951	24.411
272	2014-06-10T06:30:45Z	46.448	7.039	24.346
273	2014-06-10T07:00:45Z	45.189	6.852	24.374
274	2014-06-10T07:30:45Z	44.268	6.791	24.470
275	2014-06-10T08:00:45Z	42.834	6.836	24.487
276	2014-06-10T08:30:45Z	40.328	6.889	24.602
277	2014-06-10T09:00:45Z	37.026	6.849	24.634
278	2014-06-10T09:30:45Z	37.760	6.901	24.611
279	2014-06-10T10:00:45Z	40.107	6.989	24.522
280	2014-06-10T10:30:45Z	41.880	7.165	24.510
281	2014-06-10T11:00:45Z	40.313	7.013	24.508
282	2014-06-10T11:30:45Z	43.951	7.310	24.382
283	2014-06-10T12:00:45Z	44.913	7.397	24.316
284	2014-06-10T12:30:45Z	45.170	7.397	24.367
285	2014-06-10T13:00:45Z	48.115	7.492	24.254
286	2014-06-10T13:30:45Z	49.721	7.464	24.178
287	2014-06-10T14:00:45Z	48.321	7.309	24.305
288	2014-06-10T14:30:45Z	43.584	7.213	24.405
289	2014-06-10T15:00:45Z	46.917	7.256	24.294
290	2014-06-10T15:30:45Z	45.622	7.241	24.318
291	2014-06-10T16:00:45Z	46.306	7.206	24.305
292	2014-06-10T16:30:45Z	48.725	7.295	24.265
293	2014-06-10T17:00:45Z	45.730	7.145	24.307
294	2014-06-10T17:30:45Z	40.359	6.862	24.597
295	2014-06-10T18:00:45Z	42.689	6.785	24.550
296	2014-06-10T18:30:45Z	42.305	6.769	24.537
297	2014-06-10T19:00:45Z	43.993	6.889	24.444
298	2014-06-10T19:30:45Z	44.103	6.658	24.634
299	2014-06-10T20:00:45Z	40.161	6.518	24.641
300	2014-06-10T20:30:45Z	41.165	6.577	24.601
301	2014-06-10T21:00:45Z	41.669	6.637	24.663
302	2014-06-10T21:30:45Z	41.177	6.697	24.582
303	2014-06-10T22:00:45Z	47.571	6.764	24.385
304	2014-06-10T22:30:45Z	46.642	6.778	24.442
305	2014-06-10T23:00:45Z	45.541	6.962	24.379
306	2014-06-10T23:30:45Z	44.201	6.951	24.443
307	2014-06-11T00:00:45Z	44.960	6.982	24.372
308	2014-06-11T00:30:45Z	45.548	6.930	24.391
309	2014-06-11T01:00:45Z	41.825	6.791	24.546
310	2014-06-11T01:30:45Z	43.775	6.885	24.453
311	2014-06-11T02:00:45Z	43.872	7.017	24.387
312	2014-06-11T02:30:45Z	44.139	6.847	24.389
313	2014-06-11T03:00:45Z	44.389	6.606	24.559
314	2014-06-11T03:30:45Z	40.919	6.558	24.687
315	2014-06-11T04:00:45Z	38.842	6.579	24.642
316	2014-06-11T04:30:45Z	39.094	6.589	24.644
317	2014-06-11T05:00:45Z	40.251	6.680	24.631
318	2014-06-11T05:30:45Z	39.869	6.627	24.601
319	2014-06-11T06:00:45Z	38.889	6.544	24.713
320	2014-06-11T06:30:45Z	39.367	6.399	24.529
321	2014-06-11T07:00:45Z	40.545	6.425	24.639
322	2014-06-11T07:30:45Z	40.539	6.583	24.580
323	2014-06-11T08:00:45Z	41.115	6.511	24.643
324	2014-06-11T08:30:45Z	42.352	6.422	24.659
325	2014-06-11T09:00:45Z	41.163	6.405	24.662
326	2014-06-11T09:30:45Z	41.893	6.491	24.649
327	2014-06-11T10:00:45Z	41.764	6.505	24.577
328	2014-06-11T10:30:45Z	43.777	6.492	24.635
329	2014-06-11T11:00:45Z	40.162	6.518	24.717
330	2014-06-11T11:30:45Z	38.749	6.462	24.792
331	2014-06-11T12:00:45Z	39.337	6.530	24.698
332	2014-06-11T12:30:45Z	39.860	6.551	24.683
333	2014-06-11T13:00:45Z	41.756	6.616	24.656
334	2014-06-11T13:30:45Z	39.296	6.592	24.718
335	2014-06-11T14:00:45Z	38.048	6.517	24.644
336	2014-06-11T14:30:45Z	38.237	6.534	24.693
337	2014-06-11T15:00:45Z	37.906	6.541	24.659
338	2014-06-11T15:30:45Z	37.664	6.405	24.701
339	2014-06-11T16:00:45Z	40.702	6.458	24.653
340	2014-06-11T16:30:45Z	43.334	6.526	24.601
341	2014-06-11T17:00:45Z	44.065	6.570	24.582
342	2014-06-11T17:30:45Z	41.394	6.552	24.673
343	2014-06-11T18:00:45Z	43.762	6.593	24.598
344	2014-06-11T18:30:45Z	46.247	6.677	24.493
345	2014-06-11T19:00:45Z	46.813	6.671	24.488
346	2014-06-11T19:30:45Z	46.519	6.622	24.482
347	2014-06-11T20:00:45Z	47.863	6.615	24.561
348	2014-06-11T20:30:45Z	41.803	6.503	24.696
349	2014-06-11T21:00:45Z	43.846	6.521	24.576
350	2014-06-11T21:30:45Z	42.551	6.497	24.672
351	2014-06-11T22:00:45Z	45.331	6.546	24.601
352	2014-06-11T22:30:45Z	43.684	6.490	24.651
353	2014-06-11T23:00:45Z	45.672	6.459	24.603
354	2014-06-11T23:30:45Z	45.162	6.432	24.611
355	2014-06-12T00:00:45Z	48.391	6.561	24.602
356	2014-06-12T00:30:45Z	43.519	6.651	24.556
357	2014-06-12T01:00:45Z	40.977	6.455	24.713
358	2014-06-12T01:30:45Z	41.291	6.461	24.742
359	2014-06-12T02:00:45Z	43.666	6.460	24.646
360	2014-06-12T02:30:45Z	45.408	6.415	24.718
361	2014-06-12T03:00:45Z	45.828	6.414	24.676
362	2014-06-12T03:30:45Z	46.797	6.459	24.607
363	2014-06-12T04:00:45Z	48.472	6.603	24.486
364	2014-06-12T04:30:45Z	39.889	6.577	24.699
365	2014-06-12T05:00:45Z	39.103	6.642	24.693
366	2014-06-12T05:30:45Z	36.792	6.532	24.726
367	2014-06-12T06:00:45Z	36.880	6.536	24.739
368	2014-06-12T06:30:45Z	39.777	6.661	24.579
369	2014-06-12T07:00:45Z	40.005	6.734	24.537
370	2014-06-12T07:30:45Z	42.924	6.806	24.494
371	2014-06-12T08:00:45Z	42.507	6.787	24.515
372	2014-06-12T08:30:45Z	41.042	6.707	24.485
373	2014-06-12T09:00:45Z	44.793	6.720	24.500
374	2014-06-12T09:30:45Z	43.045	6.737	24.535
375	2014-06-12T10:00:45Z	41.691	6.787	24.509
376	2014-06-12T10:30:45Z	43.260	6.777	24.523
377	2014-06-12T11:00:45Z	40.352	6.679	24.610
378	2014-06-12T11:30:45Z	41.118	6.726	24.576
379	2014-06-12T12:00:45Z	40.412	6.746	24.637
380	2014-06-12T12:30:45Z	39.521	6.691	24.616
381	2014-06-12T13:00:45Z	45.065	6.872	24.427
382	2014-06-12T13:30:45Z	45.697	6.871	24.597
383	2014-06-12T14:00:45Z	43.370	6.855	24.527
384	2014-06-12T14:30:45Z	42.206	6.837	24.562
385	2014-06-12T15:00:45Z	43.095	6.446	24.611
386	2014-06-12T15:30:45Z	43.024	6.312	24.697
387	2014-06-12T16:00:45Z	44.334	6.416	24.604
388	2014-06-12T16:30:45Z	44.072	6.465	24.639
389	2014-06-12T17:00:45Z	44.426	6.455	24.599
390	2014-06-12T17:30:45Z	43.012	6.639	24.554
391	2014-06-12T18:00:45Z	44.822	6.704	24.499
392	2014-06-12T18:30:45Z	44.577	6.456	24.613
393	2014-06-12T19:00:45Z	42.653	6.489	24.652
394	2014-06-12T19:30:45Z	42.226	6.398	24.690
395	2014-06-12T20:00:45Z	42.026	6.296	24.711
396	2014-06-12T20:30:45Z	41.707	6.261	24.819
397	2014-06-12T21:00:45Z	41.379	6.270	24.724
398	2014-06-12T21:30:45Z	43.975	6.342	24.641
399	2014-06-12T22:00:45Z	43.986	6.371	24.692
400	2014-06-12T22:30:45Z	45.018	6.417	24.588
401	2014-06-12T23:00:45Z	45.135	6.427	24.617
402	2014-06-12T23:30:45Z	49.243	6.731	24.434
403	2014-06-13T00:00:45Z	46.783	6.557	24.565
404	2014-06-13T00:30:45Z	49.196	6.710	24.472
405	2014-06-13T01:00:45Z	45.830	6.551	24.546
406	2014-06-13T01:30:45Z	45.837	6.490	24.659
407	2014-06-13T02:00:45Z	45.426	6.414	24.599
408	2014-06-13T02:30:45Z	45.204	6.403	24.632
409	2014-06-13T03:00:45Z	46.728	6.493	24.587
410	2014-06-13T03:30:45Z	48.747	6.804	24.544
411	2014-06-13T04:00:45Z	41.957	6.832	24.521
412	2014-06-13T04:30:45Z	42.651	6.914	24.482
413	2014-06-13T05:00:45Z	45.976	7.126	24.345
414	2014-06-13T05:30:45Z	44.610	7.304	24.359
415	2014-06-13T06:00:45Z	44.450	7.331	24.337
416	2014-06-13T06:30:45Z	46.161	7.359	24.315
417	2014-06-13T07:00:45Z	45.228	7.403	24.261
418	2014-06-13T07:30:45Z	46.143	7.491	24.173
419	2014-06-13T08:00:45Z	48.329	7.537	24.223
420	2014-06-13T08:30:45Z	45.456	7.495	24.207
421	2014-06-13T09:00:45Z	45.008	7.436	24.246
422	2014-06-13T09:30:45Z	44.813	7.400	24.305
423	2014-06-13T10:00:45Z	45.034	7.345	24.347
424	2014-06-13T10:30:45Z	45.254	7.426	24.304
425	2014-06-13T11:00:45Z	45.113	7.422	24.232
426	2014-06-13T11:30:45Z	46.848	7.529	24.240
427	2014-06-13T12:00:45Z	45.893	7.446	24.228
428	2014-06-13T12:30:45Z	43.069	7.231	24.346
429	2014-06-13T13:00:45Z	47.637	7.626	24.176
430	2014-06-13T13:30:45Z	46.622	7.559	24.169
431	2014-06-13T14:00:45Z	45.335	7.444	24.223
432	2014-06-13T14:30:45Z	47.315	7.443	24.216
433	2014-06-13T15:00:45Z	44.577	7.359	24.311
434	2014-06-13T15:30:45Z	43.293	7.254	24.344
435	2014-06-13T16:00:45Z	45.987	7.428	24.217
436	2014-06-13T16:30:45Z	49.865	7.504	24.072
437	2014-06-13T17:00:45Z	49.465	7.460	24.135
438	2014-06-13T17:30:45Z	48.479	7.420	24.138
439	2014-06-13T18:00:45Z	47.678	7.430	24.129
440	2014-06-13T18:30:45Z	44.789	7.299	24.262
441	2014-06-13T19:00:45Z	43.747	7.254	24.291
442	2014-06-13T19:30:45Z	41.734	7.124	24.379
443	2014-06-13T20:00:45Z	40.425	7.008	24.457
444	2014-06-13T20:30:45Z	41.091	7.001	24.512
445	2014-06-13T21:00:45Z	42.189	6.979	24.382
446	2014-06-13T21:30:45Z	43.725	7.022	24.408
447	2014-06-13T22:00:45Z	49.750	7.134	24.254
448	2014-06-13T22:30:45Z	46.741	7.115	24.407
449	2014-06-13T23:00:45Z	43.093	7.036	24.402
450	2014-06-13T23:30:45Z	44.964	7.114	24.444
451	2014-06-14T00:00:45Z	45.256	7.104	24.300
452	2014-06-14T00:30:45Z	47.138	7.006	24.353
453	2014-06-14T01:00:45Z	48.256	7.055	24.356
454	2014-06-14T01:30:45Z	44.730	7.166	24.368
455	2014-06-14T02:00:45Z	42.941	7.222	24.413
456	2014-06-14T02:30:45Z	43.134	7.245	24.341
457	2014-06-14T03:00:45Z	43.792	7.410	24.261
458	2014-06-14T03:30:45Z	47.795	7.473	24.215
459	2014-06-14T04:00:45Z	49.864	7.547	24.189
460	2014-06-14T04:30:45Z	51.479	7.587	24.228
461	2014-06-14T05:00:45Z	50.228	7.608	24.218
462	2014-06-14T05:30:45Z	43.671	7.589	24.212
463	2014-06-14T06:00:45Z	43.510	7.443	24.265
464	2014-06-14T06:30:45Z	41.821	7.049	24.507
465	2014-06-14T07:00:45Z	41.972	7.084	24.452
466	2014-06-14T07:30:45Z	42.581	7.105	24.463
467	2014-06-14T08:00:45Z	38.862	6.854	24.544
468	2014-06-14T08:30:45Z	39.666	6.830	24.500
469	2014-06-14T09:00:45Z	41.013	6.863	24.483
470	2014-06-14T09:30:45Z	43.763	7.216	24.351
471	2014-06-14T10:00:45Z	42.355	7.327	24.333
472	2014-06-14T10:30:45Z	42.256	7.329	24.306
473	2014-06-14T11:00:45Z	42.883	7.320	24.330
474	2014-06-14T11:30:45Z	43.419	7.262	24.356
475	2014-06-14T12:00:45Z	43.386	7.229	24.331
476	2014-06-14T12:30:45Z	43.210	7.214	24.393
477	2014-06-14T13:00:45Z	42.993	7.162	24.357
478	2014-06-14T13:30:45Z	43.346	7.313	24.322
479	2014-06-14T14:00:45Z	46.415	7.473	24.227
480	2014-06-14T14:30:45Z	48.814	7.494	24.215
